,cycle,season (num),population_active__t1,population_passive__t1,population_total__t1,population_active__t2,population_passive__t2,population_total__t2,population_active__t3,population_passive__t3,population_total__t3
577,577,76,88,0,88,0,0,0,93,97,190
578,578,77,94,0,94,0,0,0,93,97,190
579,579,78,105,0,105,0,0,0,93,97,190
580,580,79,112,0,112,0,0,0,94,97,191
581,581,80,119,0,119,0,0,0,96,99,195
582,582,81,128,0,128,0,0,0,97,100,197
583,583,82,135,0,135,0,0,0,99,101,200
584,584,83,139,0,139,0,0,0,101,105,206
585,585,84,145,0,145,0,0,0,102,107,209
586,586,85,153,0,153,0,0,0,102,107,209
587,587,86,156,0,156,0,0,0,102,108,210
588,588,87,156,0,156,0,0,0,104,109,213
589,589,88,157,0,157,0,0,0,105,110,215
590,590,89,157,0,157,0,0,0,109,110,219
591,591,90,159,0,159,0,0,0,110,113,223
592,592,91,159,0,159,0,0,0,111,114,225
593,593,92,160,0,160,0,0,0,112,114,226
594,594,93,160,0,160,0,0,0,114,119,233
595,595,94,160,0,160,0,0,0,115,120,235
596,596,95,167,0,167,0,0,0,117,121,238
597,597,96,172,0,172,0,0,0,117,121,238
598,598,97,173,0,173,0,0,0,117,121,238
599,599,98,174,0,174,0,0,0,118,122,240
600,600,99,175,0,175,0,0,0,118,123,241
601,601,100,177,0,177,0,0,0,119,123,242
602,602,1,177,0,177,0,0,0,119,123,242
603,603,2,177,0,177,0,0,0,119,123,242
604,604,3,177,0,177,0,0,0,119,123,242
605,605,4,177,0,177,0,0,0,119,123,242
606,606,5,177,0,177,0,0,0,119,123,242
607,607,6,177,0,177,0,0,0,119,123,242
608,608,7,177,0,177,0,0,0,119,123,242
609,609,8,177,0,177,0,0,0,119,123,242
610,610,9,177,0,177,0,0,0,119,123,242
611,611,10,177,0,177,0,0,0,119,123,242
612,612,11,177,0,177,0,0,0,118,123,241
613,613,12,177,0,177,0,0,0,118,123,241
614,614,13,177,0,177,0,0,0,117,122,239
615,615,14,174,0,174,0,0,0,117,122,239
616,616,15,168,0,168,0,0,0,114,120,234
617,617,16,165,0,165,0,0,0,113,117,230
618,618,17,164,0,164,0,0,0,110,116,226
619,619,18,161,0,161,0,0,0,107,114,221
620,620,19,154,0,154,0,0,0,104,112,216
621,621,20,151,0,151,0,0,0,99,107,206
622,622,21,145,0,145,0,0,0,97,104,201
623,623,22,140,0,140,0,0,0,93,100,193
624,624,23,131,0,131,0,0,0,85,95,180
625,625,24,125,0,125,0,0,0,80,82,162
626,626,25,124,0,124,0,0,0,77,76,153
627,627,26,113,0,113,0,0,0,70,67,137
628,628,27,105,0,105,0,0,0,65,62,127
629,629,28,98,0,98,0,0,0,57,54,111
630,630,29,92,0,92,0,0,0,53,49,102
631,631,30,86,0,86,0,0,0,50,42,92
632,632,31,82,0,82,0,0,0,46,40,86
633,633,32,74,0,74,0,0,0,46,38,84
634,634,33,73,0,73,0,0,0,41,35,76
635,635,34,70,0,70,0,0,0,34,34,68
636,636,35,66,0,66,0,0,0,33,30,63
637,637,36,64,0,64,0,0,0,33,28,61
638,638,37,61,0,61,0,0,0,33,25,58
639,639,38,61,0,61,0,0,0,32,22,54
640,640,39,60,0,60,0,0,0,28,22,50
641,641,40,54,0,54,0,0,0,27,18,45
642,642,41,49,0,49,0,0,0,22,15,37
643,643,42,45,0,45,0,0,0,21,14,35
644,644,43,41,0,41,0,0,0,20,11,31
645,645,44,40,0,40,0,0,0,19,10,29
646,646,45,38,0,38,0,0,0,18,10,28
647,647,46,38,0,38,0,0,0,16,10,26
648,648,47,38,0,38,0,0,0,16,10,26
649,649,48,38,0,38,0,0,0,16,10,26
650,650,49,38,0,38,0,0,0,16,10,26
651,651,50,38,0,38,0,0,0,16,10,26
652,652,51,38,0,38,0,0,0,16,10,26
653,653,52,38,0,38,0,0,0,16,10,26
654,654,53,38,0,38,0,0,0,16,10,26
655,655,54,38,0,38,0,0,0,16,10,26
656,656,55,38,0,38,0,0,0,16,10,26
657,657,56,38,0,38,0,0,0,16,10,26
658,658,57,38,0,38,0,0,0,16,10,26
659,659,58,38,0,38,0,0,0,16,10,26
660,660,59,38,0,38,0,0,0,16,10,26
661,661,60,38,0,38,0,0,0,16,10,26
662,662,61,38,0,38,0,0,0,16,10,26
663,663,62,38,0,38,0,0,0,16,10,26
664,664,63,38,0,38,0,0,0,16,10,26
665,665,64,38,0,38,0,0,0,16,10,26
666,666,65,38,0,38,0,0,0,16,10,26
667,667,66,38,0,38,0,0,0,16,10,26
668,668,67,38,0,38,0,0,0,16,10,26
669,669,68,38,0,38,0,0,0,16,10,26
670,670,69,38,0,38,0,0,0,16,10,26
671,671,70,38,0,38,0,0,0,16,10,26
672,672,71,38,0,38,0,0,0,16,10,26
673,673,72,38,0,38,0,0,0,16,10,26
674,674,73,38,0,38,0,0,0,16,10,26
675,675,74,38,0,38,0,0,0,16,10,26
676,676,75,38,0,38,0,0,0,16,10,26
677,677,76,38,0,38,0,0,0,17,10,27
678,678,77,38,0,38,0,0,0,18,10,28
679,679,78,38,0,38,0,0,0,18,10,28
680,680,79,38,0,38,0,0,0,18,10,28
681,681,80,38,0,38,0,0,0,19,11,30
682,682,81,43,0,43,0,0,0,22,11,33
683,683,82,48,0,48,0,0,0,24,14,38
684,684,83,52,0,52,0,0,0,27,14,41
685,685,84,57,0,57,0,0,0,30,16,46
686,686,85,58,0,58,0,0,0,30,17,47
687,687,86,65,0,65,0,0,0,32,19,51
688,688,87,70,0,70,0,0,0,32,19,51
689,689,88,71,0,71,0,0,0,32,20,52
690,690,89,74,0,74,0,0,0,32,20,52
691,691,90,76,0,76,0,0,0,32,20,52
692,692,91,76,0,76,0,0,0,32,20,52
693,693,92,76,0,76,0,0,0,32,20,52
694,694,93,76,0,76,0,0,0,32,20,52
695,695,94,76,0,76,0,0,0,32,20,52
696,696,95,76,0,76,0,0,0,32,20,52
697,697,96,76,0,76,0,0,0,32,20,52
698,698,97,76,0,76,0,0,0,34,20,54
699,699,98,76,0,76,0,0,0,36,20,56
700,700,99,76,0,76,0,0,0,36,20,56
701,701,100,76,0,76,0,0,0,36,20,56
702,702,1,84,0,84,0,0,0,40,22,62
703,703,2,94,0,94,0,0,0,48,28,76
704,704,3,104,0,104,0,0,0,54,28,82
705,705,4,114,0,114,0,0,0,60,32,92
706,706,5,118,0,118,0,0,0,60,34,94
707,707,6,140,0,140,0,0,0,64,38,102
708,708,7,142,0,142,0,0,0,64,40,104
709,709,8,148,0,148,0,0,0,64,40,104
710,710,9,152,0,152,0,0,0,64,40,104
711,711,10,152,0,152,0,0,0,64,40,104
712,712,11,152,0,152,0,0,0,64,40,104
713,713,12,152,0,152,0,0,0,64,40,104
714,714,13,151,0,151,0,0,0,64,40,104
715,715,14,150,0,150,0,0,0,63,40,103
716,716,15,146,0,146,0,0,0,66,38,104
717,717,16,146,0,146,0,0,0,68,38,106
718,718,17,142,0,142,0,0,0,68,37,105
719,719,18,139,0,139,0,0,0,73,40,113
720,720,19,134,0,134,0,0,0,81,51,132
721,721,20,132,0,132,0,0,0,90,51,141
722,722,21,126,0,126,0,0,0,94,58,152
723,723,22,122,0,122,0,0,0,99,66,165
724,724,23,117,0,117,0,0,0,95,62,157
725,725,24,111,0,111,0,0,0,91,58,149
726,726,25,107,0,107,0,0,0,86,54,140
727,727,26,106,0,106,0,0,0,81,54,135
728,728,27,98,0,98,0,0,0,78,53,131
729,729,28,96,0,96,0,0,0,70,53,123
730,730,29,92,0,92,0,0,0,66,51,117
731,731,30,91,0,91,0,0,0,63,50,113
732,732,31,89,0,89,0,0,0,62,47,109
733,733,32,87,0,87,0,0,0,58,46,104
734,734,33,86,0,86,0,0,0,57,46,103
735,735,34,85,0,85,0,0,0,57,46,103
736,736,35,82,0,82,0,0,0,55,45,100
737,737,36,82,0,82,0,0,0,53,45,98
738,738,37,82,0,82,0,0,0,53,45,98
739,739,38,82,0,82,0,0,0,53,45,98
740,740,39,82,0,82,0,0,0,53,45,98
741,741,40,82,0,82,0,0,0,53,45,98
742,742,41,82,0,82,0,0,0,53,45,98
743,743,42,82,0,82,0,0,0,53,45,98
744,744,43,82,0,82,0,0,0,53,45,98
745,745,44,82,0,82,0,0,0,53,45,98
746,746,45,82,0,82,0,0,0,53,45,98
747,747,46,82,0,82,0,0,0,53,45,98
748,748,47,82,0,82,0,0,0,53,45,98
749,749,48,82,0,82,0,0,0,53,45,98
750,750,49,82,0,82,0,0,0,53,45,98
751,751,50,82,0,82,0,0,0,53,45,98
752,752,51,82,0,82,0,0,0,53,45,98
753,753,52,82,0,82,0,0,0,53,45,98
754,754,53,82,0,82,0,0,0,53,45,98
755,755,54,82,0,82,0,0,0,53,45,98
756,756,55,82,0,82,0,0,0,53,45,98
757,757,56,82,0,82,0,0,0,53,45,98
758,758,57,82,0,82,0,0,0,53,45,98
759,759,58,82,0,82,0,0,0,53,45,98
760,760,59,82,0,82,0,0,0,53,45,98
761,761,60,82,0,82,0,0,0,53,45,98
762,762,61,82,0,82,0,0,0,53,45,98
763,763,62,82,0,82,0,0,0,53,45,98
764,764,63,82,0,82,0,0,0,53,45,98
765,765,64,82,0,82,0,0,0,53,45,98
766,766,65,82,0,82,0,0,0,53,45,98
767,767,66,82,0,82,0,0,0,53,45,98
768,768,67,82,0,82,0,0,0,53,45,98
769,769,68,82,0,82,0,0,0,53,45,98
770,770,69,82,0,82,0,0,0,53,45,98
771,771,70,82,0,82,0,0,0,53,45,98
772,772,71,83,0,83,0,0,0,53,46,99
773,773,72,83,0,83,0,0,0,54,46,100
774,774,73,83,0,83,0,0,0,54,46,100
775,775,74,83,0,83,0,0,0,54,47,101
776,776,75,85,0,85,0,0,0,54,47,101
777,777,76,89,0,89,0,0,0,54,47,101
778,778,77,92,0,92,0,0,0,55,47,102
779,779,78,94,0,94,0,0,0,58,47,105
780,780,79,101,0,101,0,0,0,58,48,106
781,781,80,108,0,108,0,0,0,58,51,109
782,782,81,116,0,116,0,0,0,59,53,112
783,783,82,124,0,124,0,0,0,60,54,114
784,784,83,132,0,132,0,0,0,68,57,125
785,785,84,139,0,139,0,0,0,73,61,134
786,786,85,147,0,147,0,0,0,79,64,143
787,787,86,153,0,153,0,0,0,80,71,151
788,788,87,154,0,154,0,0,0,86,73,159
789,789,88,158,0,158,0,0,0,89,75,164
790,790,89,161,0,161,0,0,0,92,79,171
791,791,90,162,0,162,0,0,0,96,82,178
792,792,91,163,0,163,0,0,0,100,84,184
793,793,92,164,0,164,0,0,0,102,88,190
794,794,93,166,0,166,0,0,0,102,89,191
795,795,94,166,0,166,0,0,0,105,90,195
796,796,95,166,0,166,0,0,0,105,90,195
797,797,96,170,0,170,0,0,0,106,91,197
798,798,97,173,0,173,0,0,0,106,92,198
799,799,98,174,0,174,0,0,0,106,92,198
800,800,99,175,0,175,0,0,0,106,92,198
801,801,100,176,0,176,0,0,0,106,92,198
802,802,1,178,0,178,0,0,0,106,92,198
803,803,2,179,0,179,0,0,0,106,92,198
804,804,3,179,0,179,0,0,0,106,92,198
805,805,4,179,0,179,0,0,0,106,92,198
806,806,5,179,0,179,0,0,0,106,92,198
807,807,6,179,0,179,0,0,0,106,92,198
808,808,7,179,0,179,0,0,0,106,92,198
809,809,8,179,0,179,0,0,0,106,92,198
810,810,9,179,0,179,0,0,0,106,92,198
811,811,10,179,0,179,0,0,0,106,92,198
812,812,11,179,0,179,0,0,0,106,92,198
813,813,12,179,0,179,0,0,0,105,92,197
814,814,13,178,0,178,0,0,0,105,92,197
815,815,14,177,0,177,0,0,0,104,90,194
816,816,15,176,0,176,0,0,0,103,90,193
817,817,16,172,0,172,0,0,0,101,90,191
818,818,17,169,0,169,0,0,0,100,88,188
819,819,18,161,0,161,0,0,0,100,84,184
820,820,19,159,0,159,0,0,0,99,82,181
821,821,20,153,0,153,0,0,0,96,79,175
822,822,21,149,0,149,0,0,0,95,74,169
823,823,22,147,0,147,0,0,0,91,71,162
824,824,23,141,0,141,0,0,0,84,67,151
825,825,24,135,0,135,0,0,0,81,62,143
826,826,25,129,0,129,0,0,0,77,54,131
827,827,26,118,0,118,0,0,0,73,46,119
828,828,27,109,0,109,0,0,0,69,43,112
829,829,28,106,0,106,0,0,0,66,41,107
830,830,29,99,0,99,0,0,0,59,36,95
831,831,30,94,0,94,0,0,0,53,33,86
832,832,31,88,0,88,0,0,0,48,30,78
833,833,32,87,0,87,0,0,0,43,25,68
834,834,33,81,0,81,0,0,0,35,23,58
835,835,34,76,0,76,0,0,0,32,20,52
836,836,35,73,0,73,0,0,0,26,18,44
837,837,36,70,0,70,0,0,0,22,14,36
838,838,37,68,0,68,0,0,0,19,9,28
839,839,38,65,0,65,0,0,0,13,9,22
840,840,39,63,0,63,0,0,0,10,7,17
841,841,40,62,0,62,0,0,0,6,6,12
842,842,41,55,0,55,0,0,0,6,3,9
843,843,42,46,0,46,0,0,0,6,3,9
844,844,43,43,0,43,0,0,0,6,3,9
845,845,44,39,0,39,0,0,0,6,3,9
846,846,45,38,0,38,0,0,0,6,3,9
847,847,46,36,0,36,0,0,0,6,3,9
848,848,47,36,0,36,0,0,0,6,3,9
849,849,48,36,0,36,0,0,0,6,3,9
850,850,49,36,0,36,0,0,0,6,3,9
851,851,50,36,0,36,0,0,0,6,3,9
852,852,51,36,0,36,0,0,0,6,3,9
853,853,52,36,0,36,0,0,0,6,3,9
854,854,53,36,0,36,0,0,0,6,3,9
855,855,54,36,0,36,0,0,0,6,3,9
856,856,55,36,0,36,0,0,0,6,3,9
857,857,56,36,0,36,0,0,0,6,3,9
858,858,57,36,0,36,0,0,0,6,3,9
859,859,58,36,0,36,0,0,0,6,3,9
860,860,59,36,0,36,0,0,0,6,3,9
861,861,60,36,0,36,0,0,0,6,3,9
862,862,61,36,0,36,0,0,0,6,3,9
863,863,62,36,0,36,0,0,0,6,3,9
864,864,63,36,0,36,0,0,0,6,3,9
865,865,64,36,0,36,0,0,0,6,3,9
866,866,65,36,0,36,0,0,0,6,3,9
867,867,66,36,0,36,0,0,0,6,3,9
868,868,67,36,0,36,0,0,0,6,3,9
869,869,68,36,0,36,0,0,0,6,3,9
870,870,69,36,0,36,0,0,0,6,3,9
871,871,70,36,0,36,0,0,0,6,3,9
872,872,71,36,0,36,0,0,0,6,3,9
873,873,72,36,0,36,0,0,0,6,3,9
874,874,73,36,0,36,0,0,0,6,3,9
875,875,74,36,0,36,0,0,0,6,3,9
876,876,75,36,0,36,0,0,0,6,4,10
877,877,76,36,0,36,0,0,0,7,4,11
878,878,77,37,0,37,0,0,0,9,4,13
879,879,78,39,0,39,0,0,0,11,5,16
880,880,79,39,0,39,0,0,0,11,5,16
881,881,80,40,0,40,0,0,0,12,5,17
882,882,81,42,0,42,0,0,0,12,6,18
883,883,82,43,0,43,0,0,0,12,6,18
884,884,83,43,0,43,0,0,0,12,6,18
885,885,84,48,0,48,0,0,0,12,6,18
886,886,85,54,0,54,0,0,0,12,6,18
887,887,86,59,0,59,0,0,0,12,6,18
888,888,87,63,0,63,0,0,0,12,6,18
889,889,88,67,0,67,0,0,0,12,6,18
890,890,89,71,0,71,0,0,0,12,6,18
891,891,90,72,0,72,0,0,0,12,6,18
892,892,91,72,0,72,0,0,0,12,6,18
893,893,92,72,0,72,0,0,0,12,6,18
894,894,93,72,0,72,0,0,0,12,6,18
895,895,94,72,0,72,0,0,0,12,6,18
896,896,95,72,0,72,0,0,0,12,6,18
897,897,96,72,0,72,0,0,0,12,6,18
898,898,97,72,0,72,0,0,0,14,8,22
899,899,98,74,0,74,0,0,0,18,8,26
900,900,99,78,0,78,0,0,0,22,10,32
901,901,100,78,0,78,0,0,0,22,10,32
902,902,1,82,0,82,0,0,0,24,12,36
903,903,2,86,0,86,0,0,0,24,12,36
904,904,3,86,0,86,0,0,0,24,12,36
905,905,4,96,0,96,0,0,0,24,12,36
906,906,5,108,0,108,0,0,0,24,12,36
907,907,6,126,0,126,0,0,0,24,12,36
908,908,7,134,0,134,0,0,0,24,12,36
909,909,8,142,0,142,0,0,0,24,12,36
910,910,9,144,0,144,0,0,0,24,12,36
911,911,10,144,0,144,0,0,0,24,12,36
912,912,11,144,0,144,0,0,0,24,12,36
913,913,12,144,0,144,0,0,0,24,12,36
914,914,13,144,0,144,0,0,0,24,12,36
915,915,14,142,0,142,0,0,0,24,16,40
916,916,15,140,0,140,0,0,0,27,16,43
917,917,16,151,0,151,0,0,0,42,20,62
918,918,17,147,0,147,0,0,0,41,20,61
919,919,18,151,0,151,0,0,0,45,24,69
920,920,19,151,0,151,0,0,0,44,24,68
921,921,20,148,0,148,0,0,0,42,24,66
922,922,21,142,0,142,0,0,0,42,24,66
923,923,22,136,0,136,0,0,0,42,24,66
924,924,23,132,0,132,0,0,0,41,23,64
925,925,24,129,0,129,0,0,0,40,22,62
926,926,25,121,0,121,0,0,0,40,19,59
927,927,26,113,0,113,0,0,0,38,18,56
928,928,27,110,0,110,0,0,0,37,17,54
929,929,28,104,0,104,0,0,0,35,17,52
930,930,29,104,0,104,0,0,0,35,17,52
931,931,30,101,0,101,0,0,0,33,21,54
932,932,31,99,0,99,0,0,0,38,21,59
933,933,32,95,0,95,0,0,0,55,25,80
934,934,33,92,0,92,0,0,0,52,25,77
935,935,34,91,0,91,0,0,0,58,31,89
936,936,35,91,0,91,0,0,0,58,31,89
937,937,36,90,0,90,0,0,0,57,31,88
938,938,37,89,0,89,0,0,0,55,31,86
939,939,38,89,0,89,0,0,0,55,31,86
940,940,39,89,0,89,0,0,0,55,31,86
941,941,40,89,0,89,0,0,0,55,31,86
942,942,41,89,0,89,0,0,0,55,31,86
943,943,42,89,0,89,0,0,0,55,31,86
944,944,43,86,0,86,0,0,0,55,31,86
945,945,44,82,0,82,0,0,0,55,31,86
946,946,45,82,0,82,0,0,0,55,31,86
947,947,46,78,0,78,0,0,0,55,31,86
948,948,47,75,0,75,0,0,0,55,40,95
949,949,48,73,0,73,0,0,0,65,40,105
950,950,49,71,0,71,0,0,0,99,50,149
951,951,50,70,0,70,0,0,0,99,50,149
952,952,51,69,0,69,0,0,0,99,50,149
953,953,52,69,0,69,0,0,0,110,62,172
954,954,53,69,0,69,0,0,0,110,62,172
955,955,54,69,0,69,0,0,0,110,62,172
956,956,55,69,0,69,0,0,0,110,62,172
957,957,56,69,0,69,0,0,0,110,62,172
958,958,57,69,0,69,0,0,0,110,62,172
959,959,58,69,0,69,0,0,0,110,62,172
960,960,59,69,0,69,0,0,0,110,62,172
961,961,60,69,0,69,0,0,0,110,62,172
962,962,61,69,0,69,0,0,0,110,62,172
963,963,62,69,0,69,0,0,0,110,62,172
964,964,63,69,0,69,0,0,0,110,62,172
965,965,64,69,0,69,0,0,0,110,62,172
966,966,65,69,0,69,0,0,0,110,62,172
967,967,66,69,0,69,0,0,0,110,62,172
968,968,67,69,0,69,0,0,0,110,62,172
969,969,68,69,0,69,0,0,0,110,62,172
970,970,69,69,0,69,0,0,0,110,64,174
971,971,70,70,0,70,0,0,0,111,64,175
972,972,71,71,0,71,0,0,0,114,65,179
973,973,72,72,0,72,0,0,0,116,66,182
974,974,73,73,0,73,0,0,0,120,68,188
975,975,74,78,0,78,0,0,0,125,73,198
976,976,75,79,0,79,0,0,0,135,73,208
977,977,76,87,0,87,0,0,0,136,75,211
978,978,77,99,0,99,0,0,0,141,76,217
979,979,78,106,0,106,0,0,0,150,78,228
980,980,79,110,0,110,0,0,0,154,79,233
981,981,80,117,0,117,0,0,0,159,82,241
982,982,81,121,0,121,0,0,0,159,83,242
983,983,82,124,0,124,0,0,0,164,84,248
984,984,83,125,0,125,0,0,0,167,86,253
985,985,84,127,0,127,0,0,0,168,86,254
986,986,85,128,0,128,0,0,0,170,87,257
987,987,86,129,0,129,0,0,0,170,89,259
988,988,87,130,0,130,0,0,0,170,90,260
989,989,88,131,0,131,0,0,0,173,91,264
990,990,89,131,0,131,0,0,0,173,93,266
991,991,90,133,0,133,0,0,0,176,94,270
992,992,91,134,0,134,0,0,0,177,94,271
993,993,92,138,0,138,0,0,0,178,94,272
994,994,93,140,0,140,0,0,0,178,94,272
995,995,94,143,0,143,0,0,0,178,94,272
996,996,95,148,0,148,0,0,0,178,94,272
997,997,96,158,0,158,0,0,0,179,94,273
998,998,97,174,0,174,0,0,0,179,94,273
999,999,98,198,0,198,0,0,0,179,94,273
1000,1000,99,212,0,212,0,0,0,179,94,273
1001,1001,100,218,0,218,0,0,0,179,94,273
1002,1002,1,223,0,223,0,0,0,179,94,273
1003,1003,2,225,0,225,0,0,0,179,94,273
1004,1004,3,225,0,225,0,0,0,179,94,273
1005,1005,4,225,0,225,0,0,0,179,94,273
1006,1006,5,225,0,225,0,0,0,179,94,273
1007,1007,6,225,0,225,0,0,0,179,94,273
1008,1008,7,225,0,225,0,0,0,179,94,273
1009,1009,8,225,0,225,0,0,0,179,94,273
1010,1010,9,225,0,225,0,0,0,179,94,273
1011,1011,10,225,0,225,0,0,0,179,94,273
1012,1012,11,225,0,225,0,0,0,179,93,272
1013,1013,12,225,0,225,0,0,0,179,93,272
1014,1014,13,223,0,223,0,0,0,179,93,272
1015,1015,14,220,0,220,0,0,0,178,90,268
1016,1016,15,219,0,219,0,0,0,171,90,261
1017,1017,16,218,0,218,0,0,0,167,88,255
1018,1018,17,211,0,211,0,0,0,162,86,248
1019,1019,18,208,0,208,0,0,0,157,82,239
1020,1020,19,203,0,203,0,0,0,153,80,233
1021,1021,20,198,0,198,0,0,0,141,76,217
1022,1022,21,192,0,192,0,0,0,133,70,203
1023,1023,22,182,0,182,0,0,0,123,61,184
1024,1024,23,178,0,178,0,0,0,110,55,165
1025,1025,24,171,0,171,0,0,0,97,49,146
1026,1026,25,163,0,163,0,0,0,83,43,126
1027,1027,26,150,0,150,0,0,0,71,39,110
1028,1028,27,129,0,129,0,0,0,60,37,97
1029,1029,28,110,0,110,0,0,0,53,34,87
1030,1030,29,87,0,87,0,0,0,45,31,76
1031,1031,30,69,0,69,0,0,0,37,25,62
1032,1032,31,55,0,55,0,0,0,35,21,56
1033,1033,32,47,0,47,0,0,0,35,19,54
1034,1034,33,43,0,43,0,0,0,33,17,50
1035,1035,34,43,0,43,0,0,0,30,17,47
1036,1036,35,40,0,40,0,0,0,26,16,42
1037,1037,36,29,0,29,0,0,0,23,15,38
1038,1038,37,28,0,28,0,0,0,21,14,35
1039,1039,38,24,0,24,0,0,0,19,13,32
1040,1040,39,22,0,22,0,0,0,17,11,28
1041,1041,40,20,0,20,0,0,0,15,11,26
1042,1042,41,19,0,19,0,0,0,15,11,26
1043,1043,42,19,0,19,0,0,0,13,11,24
1044,1044,43,19,0,19,0,0,0,12,9,21
1045,1045,44,18,0,18,0,0,0,12,9,21
1046,1046,45,18,0,18,0,0,0,12,9,21
1047,1047,46,18,0,18,0,0,0,12,9,21
1048,1048,47,18,0,18,0,0,0,12,9,21
1049,1049,48,18,0,18,0,0,0,12,9,21
1050,1050,49,18,0,18,0,0,0,12,9,21
1051,1051,50,18,0,18,0,0,0,12,9,21
1052,1052,51,18,0,18,0,0,0,12,9,21
1053,1053,52,18,0,18,0,0,0,12,9,21
1054,1054,53,18,0,18,0,0,0,12,9,21
1055,1055,54,18,0,18,0,0,0,12,9,21
1056,1056,55,18,0,18,0,0,0,12,9,21
1057,1057,56,18,0,18,0,0,0,12,9,21
1058,1058,57,18,0,18,0,0,0,12,9,21
1059,1059,58,18,0,18,0,0,0,12,9,21
1060,1060,59,18,0,18,0,0,0,12,9,21
1061,1061,60,18,0,18,0,0,0,12,9,21
1062,1062,61,18,0,18,0,0,0,12,9,21
1063,1063,62,18,0,18,0,0,0,12,9,21
1064,1064,63,18,0,18,0,0,0,12,9,21
1065,1065,64,18,0,18,0,0,0,12,9,21
1066,1066,65,18,0,18,0,0,0,12,9,21
1067,1067,66,18,0,18,0,0,0,12,9,21
1068,1068,67,18,0,18,0,0,0,12,9,21
1069,1069,68,18,0,18,0,0,0,12,9,21
1070,1070,69,18,0,18,0,0,0,12,9,21
1071,1071,70,18,0,18,0,0,0,12,9,21
1072,1072,71,18,0,18,0,0,0,12,9,21
1073,1073,72,18,0,18,0,0,0,12,9,21
1074,1074,73,19,0,19,0,0,0,12,9,21
1075,1075,74,19,0,19,0,0,0,12,9,21
1076,1076,75,19,0,19,0,0,0,12,9,21
1077,1077,76,22,0,22,0,0,0,12,9,21
1078,1078,77,25,0,25,0,0,0,12,9,21
1079,1079,78,26,0,26,0,0,0,13,9,22
1080,1080,79,30,0,30,0,0,0,13,10,23
1081,1081,80,31,0,31,0,0,0,15,10,25
1082,1082,81,32,0,32,0,0,0,16,11,27
1083,1083,82,32,0,32,0,0,0,22,12,34
1084,1084,83,35,0,35,0,0,0,23,13,36
1085,1085,84,36,0,36,0,0,0,23,13,36
1086,1086,85,36,0,36,0,0,0,24,15,39
1087,1087,86,36,0,36,0,0,0,24,17,41
1088,1088,87,36,0,36,0,0,0,24,18,42
1089,1089,88,36,0,36,0,0,0,24,18,42
1090,1090,89,36,0,36,0,0,0,24,18,42
1091,1091,90,36,0,36,0,0,0,24,18,42
1092,1092,91,36,0,36,0,0,0,24,18,42
1093,1093,92,36,0,36,0,0,0,24,18,42
1094,1094,93,36,0,36,0,0,0,24,18,42
1095,1095,94,38,0,38,0,0,0,24,18,42
1096,1096,95,38,0,38,0,0,0,24,18,42
1097,1097,96,38,0,38,0,0,0,24,18,42
1098,1098,97,44,0,44,0,0,0,24,18,42
1099,1099,98,50,0,50,0,0,0,24,18,42
1100,1100,99,52,0,52,0,0,0,26,18,44
1101,1101,100,60,0,60,0,0,0,26,20,46
1102,1102,1,64,0,64,0,0,0,32,20,52
1103,1103,2,64,0,64,0,0,0,42,24,66
1104,1104,3,70,0,70,0,0,0,46,26,72
1105,1105,4,72,0,72,0,0,0,46,26,72
1106,1106,5,72,0,72,0,0,0,48,30,78
1107,1107,6,72,0,72,0,0,0,48,36,84
1108,1108,7,72,0,72,0,0,0,48,36,84
1109,1109,8,72,0,72,0,0,0,48,36,84
1110,1110,9,72,0,72,0,0,0,48,36,84
1111,1111,10,72,0,72,0,0,0,48,36,84
1112,1112,11,72,0,72,0,0,0,48,36,84
1113,1113,12,75,0,75,0,0,0,48,36,84
1114,1114,13,75,0,75,0,0,0,48,36,84
1115,1115,14,75,0,75,0,0,0,48,36,84
1116,1116,15,87,0,87,0,0,0,47,34,81
1117,1117,16,99,0,99,0,0,0,50,33,83
1118,1118,17,109,0,109,0,0,0,48,36,84
1119,1119,18,115,0,115,0,0,0,57,36,93
1120,1120,19,113,0,113,0,0,0,72,41,113
1121,1121,20,121,0,121,0,0,0,77,43,120
1122,1122,21,123,0,123,0,0,0,74,39,113
1123,1123,22,122,0,122,0,0,0,74,54,128
1124,1124,23,118,0,118,0,0,0,71,54,125
1125,1125,24,114,0,114,0,0,0,70,51,121
1126,1126,25,111,0,111,0,0,0,67,51,118
1127,1127,26,105,0,105,0,0,0,65,48,113
1128,1128,27,102,0,102,0,0,0,61,46,107
1129,1129,28,104,0,104,0,0,0,55,44,99
1130,1130,29,101,0,101,0,0,0,53,42,95
1131,1131,30,92,0,92,0,0,0,50,38,88
1132,1132,31,110,0,110,0,0,0,44,38,82
1133,1133,32,126,0,126,0,0,0,47,36,83
1134,1134,33,143,0,143,0,0,0,45,37,82
1135,1135,34,144,0,144,0,0,0,49,37,86
1136,1136,35,142,0,142,0,0,0,48,37,85
1137,1137,36,141,0,141,0,0,0,47,37,84
1138,1138,37,140,0,140,0,0,0,47,37,84
1139,1139,38,140,0,140,0,0,0,47,37,84
1140,1140,39,140,0,140,0,0,0,47,37,84
1141,1141,40,140,0,140,0,0,0,47,37,84
1142,1142,41,140,0,140,0,0,0,47,37,84
1143,1143,42,140,0,140,0,0,0,47,37,84
1144,1144,43,140,0,140,0,0,0,47,37,84
