,cycle,season (num),population_active__t1,population_passive__t1,population_total__t1,population_active__t2,population_passive__t2,population_total__t2,population_active__t3,population_passive__t3,population_total__t3
1326,1326,0,154,179,333,160,173,333,162,171,333
1327,1327,0,154,179,333,160,173,333,162,171,333
1328,1328,0,154,179,333,160,173,333,162,171,333
1329,1329,0,155,179,334,159,173,332,162,171,333
1330,1330,0,155,179,334,159,173,332,162,171,333
1331,1331,0,155,179,334,159,173,332,162,171,333
1332,1332,0,155,179,334,159,173,332,161,171,332
1333,1333,0,155,179,334,159,173,332,160,171,331
1334,1334,0,155,179,334,159,173,332,161,171,332
1335,1335,0,155,180,335,160,173,333,162,171,333
1336,1336,0,156,179,335,160,173,333,162,172,334
1337,1337,0,156,179,335,160,173,333,162,172,334
1338,1338,0,156,181,337,160,172,332,161,174,335
1339,1339,0,156,181,337,160,172,332,160,174,334
1340,1340,0,156,181,337,160,172,332,160,174,334
1341,1341,0,156,181,337,160,172,332,160,174,334
1342,1342,0,156,182,338,160,172,332,161,174,335
1343,1343,0,156,182,338,160,173,333,161,174,335
1344,1344,0,156,182,338,160,173,333,161,174,335
1345,1345,0,157,181,338,159,173,332,161,174,335
1346,1346,0,157,181,338,159,174,333,161,174,335
1347,1347,0,157,181,338,159,174,333,161,174,335
1348,1348,0,157,182,339,159,174,333,161,174,335
1349,1349,0,157,182,339,159,174,333,161,174,335
1350,1350,0,157,182,339,159,174,333,161,174,335
1351,1351,0,157,182,339,158,174,332,161,174,335
1352,1352,0,157,182,339,158,174,332,161,174,335
1353,1353,0,157,182,339,158,174,332,161,174,335
1354,1354,0,157,182,339,158,173,331,161,175,336
1355,1355,0,157,183,340,158,173,331,161,175,336
1356,1356,0,157,184,341,158,173,331,162,175,337
1357,1357,0,156,184,340,158,173,331,162,175,337
1358,1358,0,156,184,340,158,173,331,162,175,337
1359,1359,0,157,184,341,158,173,331,162,175,337
1360,1360,0,157,185,342,158,173,331,162,175,337
1361,1361,0,157,185,342,160,173,333,162,175,337
1362,1362,0,157,185,342,160,173,333,162,175,337
1363,1363,0,157,185,342,159,173,332,162,176,338
1364,1364,0,157,185,342,160,173,333,162,176,338
1365,1365,0,157,185,342,160,173,333,161,176,337
1366,1366,0,157,186,343,160,173,333,161,176,337
1367,1367,0,157,186,343,160,173,333,161,177,338
1368,1368,0,157,186,343,160,172,332,161,177,338
1369,1369,0,157,186,343,160,171,331,162,177,339
1370,1370,0,158,186,344,160,171,331,162,176,338
1371,1371,0,158,186,344,160,172,332,162,176,338
1372,1372,0,158,185,343,160,172,332,163,176,339
1373,1373,0,158,185,343,160,173,333,163,176,339
1374,1374,0,158,185,343,160,172,332,163,176,339
1375,1375,0,158,185,343,160,170,330,163,176,339
1376,1376,0,158,185,343,160,170,330,162,175,337
1377,1377,0,159,186,345,160,170,330,162,175,337
1378,1378,0,159,185,344,160,170,330,162,175,337
1379,1379,0,159,186,345,160,170,330,162,175,337
1380,1380,0,159,185,344,160,170,330,162,175,337
1381,1381,0,159,185,344,160,170,330,161,175,336
1382,1382,0,159,185,344,160,170,330,161,176,337
1383,1383,0,159,186,345,160,170,330,161,176,337
1384,1384,0,159,186,345,160,170,330,161,176,337
1385,1385,0,159,187,346,160,170,330,161,176,337
1386,1386,0,159,186,345,160,169,329,161,176,337
1387,1387,0,159,186,345,160,169,329,162,176,338
1388,1388,0,159,186,345,161,169,330,162,176,338
1389,1389,0,159,186,345,161,169,330,162,176,338
1390,1390,0,159,186,345,162,169,331,162,175,337
1391,1391,0,158,186,344,162,169,331,162,175,337
1392,1392,0,159,186,345,162,168,330,162,175,337
1393,1393,0,159,186,345,162,168,330,162,175,337
1394,1394,0,159,186,345,162,169,331,163,175,338
1395,1395,0,159,186,345,162,169,331,163,175,338
1396,1396,0,159,186,345,162,169,331,164,175,339
1397,1397,0,160,186,346,162,168,330,164,175,339
1398,1398,0,160,185,345,162,168,330,164,175,339
1399,1399,0,160,184,344,162,168,330,164,175,339
1400,1400,0,160,184,344,163,168,331,164,175,339
1401,1401,0,160,185,345,163,168,331,165,175,340
1402,1402,0,160,185,345,164,168,332,165,175,340
1403,1403,0,159,185,344,164,167,331,165,175,340
1404,1404,0,159,185,344,165,168,333,164,175,339
1405,1405,0,160,186,346,165,168,333,164,175,339
1406,1406,0,160,186,346,165,168,333,164,175,339
1407,1407,0,160,187,347,165,168,333,164,175,339
1408,1408,0,160,187,347,166,168,334,163,175,338
1409,1409,0,160,187,347,166,168,334,163,175,338
1410,1410,0,160,187,347,166,168,334,163,175,338
1411,1411,0,160,187,347,166,168,334,163,175,338
1412,1412,0,160,187,347,167,168,335,163,174,337
1413,1413,0,160,187,347,167,168,335,163,174,337
1414,1414,0,160,188,348,167,168,335,162,173,335
1415,1415,0,160,188,348,166,168,334,162,173,335
1416,1416,0,160,186,346,166,168,334,162,172,334
1417,1417,0,160,186,346,166,168,334,162,172,334
1418,1418,0,160,186,346,166,168,334,162,172,334
1419,1419,0,160,186,346,166,168,334,162,172,334
1420,1420,0,160,186,346,166,168,334,162,172,334
1421,1421,0,160,186,346,166,167,333,162,172,334
1422,1422,0,160,185,345,166,167,333,162,172,334
1423,1423,0,161,185,346,166,167,333,162,172,334
1424,1424,0,161,185,346,166,167,333,162,172,334
1425,1425,0,161,185,346,166,167,333,162,172,334
1426,1426,0,162,185,347,166,167,333,162,171,333
1427,1427,0,162,186,348,166,167,333,162,171,333
1428,1428,0,162,186,348,166,167,333,163,171,334
1429,1429,0,162,186,348,165,167,332,163,172,335
1430,1430,0,162,186,348,165,167,332,162,171,333
1431,1431,0,162,186,348,165,167,332,163,171,334
1432,1432,0,162,186,348,164,166,330,163,171,334
1433,1433,0,161,186,347,164,166,330,163,170,333
1434,1434,0,161,186,347,164,167,331,163,170,333
1435,1435,0,161,185,346,164,167,331,163,170,333
1436,1436,0,161,184,345,164,167,331,163,171,334
1437,1437,0,160,182,342,164,167,331,162,171,333
1438,1438,0,160,182,342,164,167,331,162,171,333
1439,1439,0,160,182,342,164,168,332,162,171,333
1440,1440,0,160,182,342,164,168,332,162,171,333
1441,1441,0,159,182,341,164,168,332,163,171,334
1442,1442,0,159,181,340,164,168,332,163,171,334
1443,1443,0,159,181,340,164,169,333,162,171,333
1444,1444,0,159,181,340,165,169,334,162,171,333
1445,1445,0,159,180,339,165,169,334,162,170,332
1446,1446,0,158,180,338,165,170,335,161,170,331
1447,1447,0,158,180,338,163,170,333,161,171,332
1448,1448,0,159,180,339,163,170,333,161,171,332
1449,1449,0,159,181,340,163,170,333,161,170,331
1450,1450,0,159,181,340,163,169,332,161,170,331
1451,1451,0,159,181,340,163,170,333,161,170,331
1452,1452,0,160,181,341,163,170,333,161,170,331
1453,1453,0,160,181,341,162,170,332,161,170,331
1454,1454,0,160,181,341,162,171,333,161,171,332
1455,1455,0,160,182,342,162,171,333,160,172,332
1456,1456,0,160,182,342,162,171,333,161,172,333
1457,1457,0,160,182,342,162,171,333,161,172,333
1458,1458,0,160,182,342,162,171,333,161,171,332
1459,1459,0,160,182,342,162,171,333,161,171,332
1460,1460,0,160,181,341,162,171,333,161,171,332
1461,1461,0,160,181,341,161,171,332,161,172,333
1462,1462,0,160,181,341,161,172,333,161,172,333
1463,1463,0,160,181,341,161,172,333,161,172,333
1464,1464,0,160,181,341,161,172,333,161,173,334
1465,1465,0,160,181,341,161,171,332,161,173,334
1466,1466,0,160,180,340,161,170,331,161,173,334
1467,1467,0,160,180,340,161,169,330,161,173,334
1468,1468,0,160,180,340,161,169,330,160,173,333
1469,1469,0,160,180,340,161,169,330,160,173,333
1470,1470,0,160,180,340,161,169,330,161,174,335
1471,1471,0,159,180,339,161,170,331,161,174,335
1472,1472,0,159,181,340,161,172,333,161,174,335
1473,1473,0,159,181,340,161,172,333,161,174,335
1474,1474,0,159,181,340,161,173,334,161,174,335
1475,1475,0,160,181,341,161,173,334,161,174,335
1476,1476,0,160,181,341,161,173,334,161,174,335
1477,1477,0,160,181,341,161,173,334,161,174,335
1478,1478,0,160,181,341,161,173,334,161,173,334
1479,1479,0,159,180,339,161,174,335,161,173,334
1480,1480,0,159,180,339,161,174,335,161,173,334
1481,1481,0,159,179,338,161,174,335,161,173,334
1482,1482,0,159,179,338,161,175,336,162,173,335
1483,1483,0,159,179,338,161,175,336,162,173,335
1484,1484,0,159,179,338,161,175,336,162,173,335
1485,1485,0,158,179,337,161,175,336,162,173,335
1486,1486,0,158,179,337,161,175,336,162,173,335
1487,1487,0,157,179,336,161,175,336,162,173,335
1488,1488,0,157,179,336,162,175,337,162,173,335
1489,1489,0,158,179,337,162,175,337,161,173,334
1490,1490,0,158,179,337,162,175,337,162,173,335
1491,1491,0,158,179,337,161,175,336,162,173,335
1492,1492,0,158,179,337,161,176,337,162,173,335
1493,1493,0,158,179,337,161,176,337,162,173,335
1494,1494,0,159,179,338,161,176,337,163,173,336
1495,1495,0,159,179,338,161,176,337,163,173,336
1496,1496,0,159,178,337,161,176,337,163,173,336
1497,1497,0,159,178,337,160,176,336,163,172,335
1498,1498,0,158,178,336,160,176,336,163,172,335
1499,1499,0,157,178,335,160,176,336,163,172,335
1500,1500,0,157,178,335,160,176,336,162,172,334
1501,1501,0,157,178,335,161,176,337,162,172,334
1502,1502,0,156,178,334,161,175,336,163,171,334
1503,1503,0,156,178,334,161,175,336,164,172,336
1504,1504,0,156,178,334,162,175,337,164,172,336
1505,1505,0,156,177,333,163,175,338,164,172,336
1506,1506,0,156,177,333,163,175,338,164,172,336
1507,1507,0,156,178,334,163,175,338,164,173,337
1508,1508,0,156,178,334,163,175,338,164,173,337
1509,1509,0,156,179,335,163,175,338,164,173,337
1510,1510,0,156,179,335,163,175,338,165,173,338
1511,1511,0,157,179,336,163,175,338,165,173,338
1512,1512,0,157,179,336,163,175,338,165,173,338
1513,1513,0,157,179,336,163,176,339,165,173,338
1514,1514,0,157,179,336,163,176,339,165,173,338
1515,1515,0,157,179,336,163,176,339,165,172,337
1516,1516,0,157,179,336,163,176,339,165,172,337
1517,1517,0,156,179,335,163,176,339,164,172,336
1518,1518,0,156,179,335,164,176,340,164,172,336
1519,1519,0,157,179,336,164,177,341,164,172,336
1520,1520,0,157,180,337,164,177,341,164,172,336
1521,1521,0,157,180,337,164,178,342,164,171,335
1522,1522,0,157,180,337,164,177,341,162,171,333
1523,1523,0,157,180,337,165,177,342,162,172,334
1524,1524,0,157,180,337,165,176,341,162,172,334
1525,1525,0,157,180,337,165,175,340,162,172,334
1526,1526,0,157,181,338,165,175,340,162,172,334
1527,1527,0,156,181,337,164,176,340,162,172,334
1528,1528,0,156,181,337,164,176,340,162,171,333
1529,1529,0,156,181,337,164,176,340,161,171,332
1530,1530,0,156,181,337,165,176,341,161,171,332
1531,1531,0,156,181,337,165,176,341,161,171,332
1532,1532,0,156,181,337,164,176,340,161,171,332
1533,1533,0,156,181,337,164,176,340,161,171,332
1534,1534,0,156,181,337,164,176,340,161,171,332
1535,1535,0,156,181,337,164,176,340,161,171,332
1536,1536,0,156,181,337,165,176,341,161,171,332
1537,1537,0,156,180,336,165,175,340,161,171,332
1538,1538,0,156,180,336,165,174,339,161,171,332
1539,1539,0,156,180,336,165,173,338,160,171,331
1540,1540,0,156,180,336,165,174,339,161,171,332
1541,1541,0,155,180,335,165,173,338,161,171,332
1542,1542,0,156,180,336,165,173,338,161,171,332
1543,1543,0,156,180,336,165,173,338,161,171,332
1544,1544,0,157,180,337,165,173,338,161,170,331
1545,1545,0,157,179,336,165,173,338,161,170,331
1546,1546,0,157,179,336,165,173,338,162,170,332
1547,1547,0,157,178,335,165,174,339,162,170,332
1548,1548,0,157,178,335,165,172,337,162,170,332
1549,1549,0,157,178,335,165,172,337,162,170,332
1550,1550,0,157,178,335,165,172,337,161,170,331
1551,1551,0,157,178,335,166,172,338,162,170,332
1552,1552,0,157,178,335,166,172,338,163,170,333
1553,1553,0,157,178,335,166,173,339,163,169,332
1554,1554,0,157,176,333,167,173,340,163,170,333
1555,1555,0,157,176,333,167,173,340,162,169,331
1556,1556,0,158,176,334,168,173,341,162,168,330
1557,1557,0,158,174,332,169,173,342,162,168,330
1558,1558,0,158,174,332,169,173,342,162,168,330
1559,1559,0,158,174,332,169,173,342,162,169,331
1560,1560,0,157,174,331,169,173,342,162,169,331
1561,1561,0,157,173,330,169,173,342,162,169,331
1562,1562,0,157,173,330,169,173,342,162,169,331
1563,1563,0,157,173,330,169,173,342,161,169,330
1564,1564,0,157,173,330,169,173,342,161,169,330
1565,1565,0,157,173,330,169,173,342,161,169,330
1566,1566,0,158,172,330,169,174,343,162,169,331
1567,1567,0,158,172,330,169,174,343,161,169,330
1568,1568,0,158,172,330,170,173,343,161,169,330
1569,1569,0,157,172,329,169,173,342,161,169,330
1570,1570,0,157,171,328,169,173,342,162,169,331
1571,1571,0,156,171,327,169,173,342,162,169,331
1572,1572,0,156,171,327,169,173,342,162,169,331
1573,1573,0,156,170,326,169,172,341,162,169,331
1574,1574,0,157,170,327,169,171,340,163,169,332
1575,1575,0,157,170,327,169,170,339,163,168,331
1576,1576,0,157,170,327,169,170,339,163,168,331
1577,1577,0,158,170,328,169,170,339,163,168,331
1578,1578,0,159,170,329,168,170,338,163,169,332
1579,1579,0,159,170,329,168,170,338,163,169,332
1580,1580,0,159,170,329,168,170,338,163,169,332
1581,1581,0,159,170,329,168,170,338,163,169,332
1582,1582,0,159,170,329,168,170,338,163,169,332
1583,1583,0,159,170,329,168,170,338,164,169,333
1584,1584,0,159,170,329,168,170,338,164,169,333
1585,1585,0,158,170,328,167,170,337,164,169,333
1586,1586,0,158,170,328,167,170,337,164,169,333
1587,1587,0,158,170,328,167,170,337,164,169,333
1588,1588,0,158,170,328,168,170,338,163,169,332
1589,1589,0,157,170,327,169,170,339,163,169,332
1590,1590,0,157,170,327,169,170,339,163,169,332
1591,1591,0,157,170,327,168,170,338,163,169,332
1592,1592,0,156,170,326,168,171,339,163,169,332
1593,1593,0,156,170,326,169,171,340,162,171,333
1594,1594,0,156,170,326,169,172,341,162,171,333
1595,1595,0,156,170,326,169,171,340,162,171,333
1596,1596,0,156,170,326,169,171,340,162,170,332
1597,1597,0,156,170,326,169,171,340,162,170,332
1598,1598,0,156,170,326,169,171,340,162,170,332
1599,1599,0,156,170,326,169,171,340,162,170,332
1600,1600,0,156,170,326,168,170,338,162,170,332
1601,1601,0,156,170,326,167,170,337,162,170,332
1602,1602,0,157,169,326,167,168,335,162,170,332
1603,1603,0,157,169,326,167,168,335,162,170,332
1604,1604,0,158,169,327,166,169,335,162,170,332
1605,1605,0,158,170,328,166,169,335,162,170,332
1606,1606,0,156,170,326,165,169,334,162,170,332
1607,1607,0,156,170,326,165,169,334,162,170,332
1608,1608,0,157,169,326,165,169,334,162,171,333
1609,1609,0,157,170,327,165,169,334,162,171,333
1610,1610,0,157,170,327,164,169,333,162,170,332
1611,1611,0,157,169,326,163,169,332,162,170,332
1612,1612,0,157,169,326,163,169,332,162,169,331
1613,1613,0,157,169,326,162,168,330,162,169,331
1614,1614,0,157,170,327,162,168,330,162,169,331
1615,1615,0,157,170,327,162,168,330,162,169,331
1616,1616,0,157,170,327,162,168,330,161,169,330
1617,1617,0,157,170,327,162,168,330,160,169,329
1618,1618,0,158,170,328,162,168,330,160,169,329
1619,1619,0,158,170,328,162,167,329,160,169,329
1620,1620,0,158,170,328,163,168,331,160,169,329
1621,1621,0,158,171,329,163,168,331,161,169,330
1622,1622,0,158,171,329,163,167,330,161,169,330
1623,1623,0,159,171,330,163,167,330,161,168,329
1624,1624,0,159,170,329,162,168,330,161,170,331
1625,1625,0,159,170,329,162,168,330,161,170,331
1626,1626,0,159,169,328,162,168,330,161,170,331
1627,1627,0,159,169,328,162,168,330,161,170,331
1628,1628,0,159,169,328,162,169,331,161,170,331
1629,1629,0,159,169,328,162,169,331,161,169,330
1630,1630,0,160,169,329,162,169,331,161,169,330
1631,1631,0,160,169,329,162,168,330,161,169,330
1632,1632,0,160,169,329,162,168,330,161,169,330
1633,1633,0,160,169,329,162,168,330,161,170,331
1634,1634,0,160,169,329,162,168,330,161,170,331
1635,1635,0,160,169,329,162,168,330,161,170,331
1636,1636,0,160,169,329,162,169,331,161,170,331
1637,1637,0,160,169,329,161,168,329,161,170,331
1638,1638,0,160,168,328,161,167,328,161,170,331
1639,1639,0,160,168,328,161,167,328,161,170,331
1640,1640,0,160,168,328,161,167,328,161,170,331
1641,1641,0,160,168,328,162,167,329,161,170,331
1642,1642,0,159,168,327,161,167,328,162,170,332
1643,1643,0,159,168,327,161,168,329,162,170,332
1644,1644,0,159,166,325,161,168,329,162,170,332
1645,1645,0,159,166,325,162,167,329,161,170,331
1646,1646,0,159,166,325,162,167,329,161,170,331
1647,1647,0,159,166,325,162,167,329,160,170,330
1648,1648,0,159,166,325,162,167,329,160,170,330
1649,1649,0,159,166,325,162,167,329,160,169,329
1650,1650,0,159,166,325,162,167,329,160,169,329
1651,1651,0,159,166,325,162,167,329,160,169,329
1652,1652,0,159,166,325,162,167,329,160,169,329
1653,1653,0,159,166,325,162,167,329,160,168,328
1654,1654,0,159,165,324,162,167,329,161,168,329
1655,1655,0,159,165,324,162,168,330,160,168,328
1656,1656,0,159,164,323,162,167,329,160,168,328
1657,1657,0,159,164,323,162,167,329,160,168,328
1658,1658,0,159,164,323,163,167,330,160,168,328
1659,1659,0,159,164,323,163,167,330,160,169,329
1660,1660,0,159,164,323,163,167,330,160,169,329
1661,1661,0,159,164,323,163,167,330,160,169,329
1662,1662,0,159,164,323,163,167,330,160,169,329
1663,1663,0,160,163,323,163,167,330,160,169,329
1664,1664,0,160,163,323,163,167,330,160,169,329
1665,1665,0,160,163,323,164,167,331,161,170,331
1666,1666,0,160,163,323,165,167,332,161,170,331
1667,1667,0,160,164,324,164,167,331,162,170,332
1668,1668,0,160,164,324,164,167,331,162,171,333
1669,1669,0,160,163,323,164,167,331,162,171,333
1670,1670,0,160,163,323,163,167,330,162,171,333
1671,1671,0,160,164,324,163,167,330,162,171,333
1672,1672,0,160,164,324,163,167,330,162,171,333
1673,1673,0,160,164,324,163,168,331,162,171,333
1674,1674,0,158,164,322,163,168,331,162,171,333
1675,1675,0,158,164,322,163,168,331,162,171,333
1676,1676,0,158,164,322,164,168,332,162,171,333
1677,1677,0,157,164,321,164,168,332,163,171,334
1678,1678,0,158,163,321,164,168,332,163,171,334
1679,1679,0,158,164,322,165,168,333,163,171,334
1680,1680,0,158,164,322,166,168,334,162,170,332
1681,1681,0,159,167,326,166,168,334,163,170,333
1682,1682,0,159,166,325,166,168,334,163,170,333
1683,1683,0,159,166,325,166,168,334,163,170,333
1684,1684,0,158,167,325,166,168,334,163,169,332
1685,1685,0,158,167,325,167,167,334,163,169,332
1686,1686,0,159,167,326,167,167,334,163,169,332
1687,1687,0,160,167,327,167,167,334,162,169,331
1688,1688,0,160,167,327,167,167,334,162,169,331
1689,1689,0,159,167,326,166,167,333,162,168,330
1690,1690,0,159,167,326,166,167,333,163,168,331
1691,1691,0,160,167,327,166,167,333,163,168,331
1692,1692,0,161,168,329,165,167,332,163,168,331
1693,1693,0,162,168,330,165,167,332,163,167,330
1694,1694,0,162,168,330,165,167,332,163,166,329
1695,1695,0,162,169,331,165,167,332,163,166,329
1696,1696,0,163,170,333,165,168,333,163,166,329
1697,1697,0,163,170,333,165,167,332,163,166,329
1698,1698,0,163,170,333,165,167,332,163,166,329
1699,1699,0,163,171,334,165,167,332,163,166,329
1700,1700,0,163,171,334,165,167,332,163,166,329
1701,1701,0,163,171,334,166,167,333,163,166,329
1702,1702,0,163,171,334,166,166,332,163,167,330
1703,1703,0,164,171,335,166,166,332,163,167,330
1704,1704,0,164,171,335,166,167,333,163,167,330
1705,1705,0,164,171,335,166,167,333,163,168,331
1706,1706,0,164,171,335,166,167,333,165,168,333
1707,1707,0,164,171,335,166,167,333,165,168,333
1708,1708,0,165,171,336,166,166,332,165,168,333
1709,1709,0,165,171,336,166,166,332,165,168,333
1710,1710,0,165,171,336,166,166,332,165,168,333
1711,1711,0,165,171,336,166,165,331,165,167,332
1712,1712,0,165,171,336,165,165,330,165,167,332
1713,1713,0,164,171,335,165,165,330,165,167,332
1714,1714,0,164,171,335,163,165,328,165,167,332
1715,1715,0,164,171,335,162,165,327,165,167,332
1716,1716,0,164,172,336,162,165,327,165,167,332
1717,1717,0,164,172,336,162,165,327,165,167,332
1718,1718,0,165,172,337,162,165,327,164,167,331
1719,1719,0,165,172,337,162,165,327,164,167,331
1720,1720,0,165,171,336,162,165,327,165,167,332
1721,1721,0,164,171,335,162,166,328,165,167,332
1722,1722,0,164,171,335,162,166,328,165,167,332
1723,1723,0,164,171,335,163,167,330,165,167,332
1724,1724,0,164,171,335,163,167,330,165,167,332
1725,1725,0,164,170,334,163,167,330,165,167,332
1726,1726,0,164,170,334,164,167,331,165,167,332
1727,1727,0,164,169,333,164,167,331,165,167,332
1728,1728,0,164,170,334,164,167,331,165,167,332
1729,1729,0,164,170,334,164,167,331,165,167,332
1730,1730,0,164,169,333,164,167,331,166,167,333
1731,1731,0,165,169,334,164,167,331,166,167,333
1732,1732,0,165,169,334,165,167,332,166,167,333
1733,1733,0,165,169,334,165,167,332,166,167,333
1734,1734,0,165,169,334,165,168,333,166,167,333
1735,1735,0,165,169,334,165,168,333,166,167,333
1736,1736,0,165,169,334,165,168,333,166,167,333
1737,1737,0,165,169,334,165,168,333,165,168,333
1738,1738,0,165,169,334,165,168,333,165,168,333
1739,1739,0,164,169,333,165,168,333,165,168,333
1740,1740,0,164,169,333,165,168,333,164,168,332
1741,1741,0,164,169,333,166,168,334,164,167,331
1742,1742,0,165,169,334,166,168,334,164,167,331
1743,1743,0,167,169,336,166,168,334,164,167,331
1744,1744,0,167,169,336,166,166,332,165,167,332
1745,1745,0,168,169,337,167,166,333,165,167,332
1746,1746,0,169,169,338,167,166,333,165,167,332
1747,1747,0,169,169,338,167,166,333,165,167,332
1748,1748,0,169,169,338,167,166,333,165,167,332
1749,1749,0,169,169,338,168,167,335,166,166,332
1750,1750,0,169,169,338,168,167,335,166,166,332
1751,1751,0,169,169,338,168,167,335,166,166,332
1752,1752,0,168,168,336,168,167,335,166,167,333
1753,1753,0,167,168,335,168,167,335,166,167,333
1754,1754,0,167,168,335,169,167,336,166,167,333
1755,1755,0,167,168,335,168,167,335,166,167,333
1756,1756,0,168,168,336,168,167,335,167,167,334
1757,1757,0,168,168,336,168,167,335,167,167,334
1758,1758,0,168,167,335,168,167,335,167,167,334
1759,1759,0,168,167,335,168,167,335,167,167,334
1760,1760,0,168,167,335,168,167,335,166,167,333
1761,1761,0,168,167,335,168,167,335,166,169,335
1762,1762,0,168,167,335,168,167,335,166,169,335
1763,1763,0,168,167,335,168,166,334,165,170,335
1764,1764,0,168,167,335,168,166,334,164,170,334
1765,1765,0,168,167,335,170,166,336,164,170,334
1766,1766,0,168,167,335,170,166,336,164,170,334
1767,1767,0,168,168,336,169,166,335,164,170,334
1768,1768,0,168,168,336,169,166,335,164,171,335
1769,1769,0,168,168,336,169,166,335,164,171,335
1770,1770,0,168,168,336,169,166,335,164,171,335
1771,1771,0,169,168,337,169,166,335,164,171,335
1772,1772,0,169,168,337,169,167,336,164,170,334
1773,1773,0,169,168,337,170,167,337,164,170,334
1774,1774,0,169,168,337,170,166,336,164,170,334
1775,1775,0,169,168,337,170,166,336,165,170,335
1776,1776,0,168,168,336,170,166,336,165,170,335
1777,1777,0,168,167,335,170,166,336,165,170,335
1778,1778,0,168,167,335,170,166,336,165,170,335
1779,1779,0,168,167,335,170,166,336,165,170,335
1780,1780,0,168,167,335,170,166,336,165,170,335
1781,1781,0,168,167,335,170,166,336,166,170,336
1782,1782,0,169,167,336,170,166,336,166,169,335
1783,1783,0,169,167,336,170,166,336,166,169,335
1784,1784,0,169,167,336,170,166,336,167,169,336
1785,1785,0,169,167,336,170,166,336,166,169,335
1786,1786,0,168,167,335,171,166,337,166,169,335
1787,1787,0,168,167,335,171,166,337,166,169,335
1788,1788,0,167,167,334,171,165,336,166,169,335
1789,1789,0,167,168,335,171,165,336,167,169,336
1790,1790,0,166,168,334,172,165,337,168,170,338
1791,1791,0,166,168,334,172,165,337,168,171,339
1792,1792,0,166,168,334,172,165,337,168,171,339
1793,1793,0,166,168,334,172,165,337,168,171,339
1794,1794,0,166,167,333,172,165,337,169,171,340
1795,1795,0,166,167,333,172,165,337,169,171,340
1796,1796,0,166,167,333,171,166,337,169,171,340
1797,1797,0,166,167,333,171,165,336,169,171,340
1798,1798,0,166,168,334,171,165,336,169,171,340
1799,1799,0,167,168,335,171,165,336,169,171,340
1800,1800,0,167,168,335,171,163,334,167,171,338
1801,1801,0,167,168,335,171,163,334,167,170,337
1802,1802,0,167,168,335,171,162,333,168,169,337
1803,1803,0,167,168,335,171,162,333,168,168,336
1804,1804,0,167,168,335,171,161,332,168,168,336
1805,1805,0,167,167,334,171,161,332,168,168,336
1806,1806,0,167,166,333,171,161,332,168,168,336
1807,1807,0,167,166,333,171,161,332,168,168,336
1808,1808,0,167,166,333,171,161,332,168,168,336
1809,1809,0,167,166,333,171,163,334,168,168,336
1810,1810,0,166,168,334,172,163,335,168,168,336
1811,1811,0,166,168,334,172,163,335,168,168,336
1812,1812,0,166,168,334,172,164,336,167,168,335
1813,1813,0,166,167,333,172,164,336,167,168,335
1814,1814,0,166,167,333,172,164,336,167,167,334
1815,1815,0,165,166,331,170,164,334,167,167,334
1816,1816,0,165,166,331,170,164,334,167,167,334
1817,1817,0,165,166,331,170,164,334,167,167,334
1818,1818,0,165,166,331,170,164,334,168,167,335
1819,1819,0,165,166,331,170,165,335,168,167,335
1820,1820,0,165,165,330,170,165,335,169,167,336
1821,1821,0,165,164,329,170,165,335,169,168,337
1822,1822,0,165,164,329,169,164,333,169,169,338
1823,1823,0,165,164,329,169,164,333,169,169,338
1824,1824,0,165,164,329,169,164,333,169,170,339
1825,1825,0,166,164,330,169,165,334,169,170,339
1826,1826,0,165,164,329,169,165,334,169,170,339
1827,1827,0,164,164,328,168,164,332,169,170,339
1828,1828,0,164,164,328,167,164,331,169,170,339
1829,1829,0,164,164,328,167,164,331,169,170,339
1830,1830,0,164,165,329,167,164,331,169,170,339
1831,1831,0,164,165,329,167,164,331,168,169,337
1832,1832,0,164,165,329,167,164,331,168,169,337
1833,1833,0,164,165,329,167,164,331,168,169,337
1834,1834,0,165,165,330,167,165,332,168,171,339
1835,1835,0,165,165,330,167,165,332,168,170,338
1836,1836,0,165,164,329,167,165,332,168,170,338
1837,1837,0,166,164,330,167,165,332,169,170,339
1838,1838,0,166,165,331,167,165,332,169,170,339
1839,1839,0,165,165,330,167,165,332,168,171,339
1840,1840,0,165,165,330,167,165,332,168,171,339
1841,1841,0,165,165,330,167,165,332,168,171,339
1842,1842,0,165,165,330,167,165,332,168,171,339
1843,1843,0,165,165,330,167,165,332,168,171,339
1844,1844,0,166,165,331,168,165,333,168,172,340
1845,1845,0,166,165,331,168,165,333,168,171,339
1846,1846,0,167,165,332,168,165,333,168,172,340
1847,1847,0,167,166,333,168,165,333,168,172,340
1848,1848,0,167,166,333,168,165,333,168,172,340
1849,1849,0,166,166,332,168,165,333,168,172,340
1850,1850,0,166,166,332,168,165,333,169,172,341
1851,1851,0,166,166,332,168,165,333,168,171,339
1852,1852,0,166,166,332,168,165,333,168,171,339
1853,1853,0,166,166,332,168,165,333,168,171,339
1854,1854,0,166,167,333,168,165,333,167,171,338
1855,1855,0,166,168,334,167,165,332,168,171,339
1856,1856,0,166,168,334,167,165,332,168,171,339
1857,1857,0,165,169,334,167,166,333,168,171,339
1858,1858,0,165,169,334,167,166,333,168,171,339
1859,1859,0,165,169,334,167,166,333,168,171,339
1860,1860,0,166,169,335,167,166,333,168,171,339
