,cycle,population_active__t1,population_passive__t1,population_total__t1,population_active__t2,population_passive__t2,population_total__t2,population_active__t3,population_passive__t3,population_total__t3
551,551,0,1017,1017,0,1019,1019,0,1016,1016
552,552,0,1017,1017,0,1019,1019,0,1016,1016
553,553,0,1017,1017,0,1019,1019,0,1016,1016
554,554,0,1016,1016,0,1019,1019,0,1016,1016
555,555,0,1016,1016,0,1019,1019,0,1016,1016
556,556,0,1016,1016,0,1019,1019,0,1016,1016
557,557,0,1016,1016,0,1019,1019,0,1016,1016
558,558,0,1016,1016,0,1018,1018,0,1015,1015
559,559,0,1016,1016,0,1018,1018,0,1015,1015
560,560,0,1016,1016,0,1018,1018,0,1015,1015
561,561,0,1016,1016,0,1018,1018,0,1015,1015
562,562,0,1016,1016,0,1018,1018,0,1012,1012
563,563,0,1016,1016,0,1018,1018,0,1012,1012
564,564,0,1016,1016,0,1018,1018,0,1012,1012
565,565,0,1016,1016,0,1018,1018,0,1012,1012
566,566,0,1016,1016,0,1016,1016,0,1012,1012
567,567,0,1016,1016,0,1016,1016,0,1012,1012
568,568,0,1016,1016,0,1016,1016,0,1012,1012
569,569,0,1016,1016,0,1016,1016,0,1012,1012
570,570,0,1013,1013,0,1016,1016,0,1012,1012
571,571,0,1013,1013,0,1016,1016,0,1012,1012
572,572,0,1013,1013,0,1016,1016,0,1012,1012
573,573,0,1013,1013,0,1016,1016,0,1012,1012
574,574,0,1012,1012,0,1015,1015,0,1010,1010
575,575,0,1012,1012,0,1015,1015,0,1010,1010
576,576,0,1012,1012,0,1015,1015,0,1010,1010
577,577,0,1012,1012,0,1015,1015,0,1010,1010
578,578,0,1012,1012,0,1013,1013,0,1010,1010
579,579,0,1012,1012,0,1013,1013,0,1010,1010
580,580,0,1012,1012,0,1013,1013,0,1010,1010
581,581,0,1012,1012,0,1013,1013,0,1010,1010
582,582,0,1011,1011,0,1010,1010,0,1010,1010
583,583,0,1011,1011,0,1010,1010,0,1010,1010
584,584,0,1011,1011,0,1010,1010,0,1010,1010
585,585,0,1011,1011,0,1010,1010,0,1010,1010
586,586,0,1009,1009,0,1010,1010,0,1010,1010
587,587,0,1009,1009,0,1010,1010,0,1010,1010
588,588,0,1009,1009,0,1010,1010,0,1010,1010
589,589,0,1009,1009,0,1010,1010,0,1010,1010
590,590,0,1009,1009,0,1009,1009,0,1008,1008
591,591,0,1009,1009,0,1009,1009,0,1008,1008
592,592,0,1009,1009,0,1009,1009,0,1008,1008
593,593,0,1008,1008,0,1009,1009,0,1008,1008
594,594,0,1008,1008,0,1008,1008,0,1008,1008
595,595,0,1008,1008,0,1008,1008,0,1008,1008
596,596,0,1008,1008,0,1008,1008,0,1008,1008
597,597,0,1008,1008,0,1008,1008,0,1008,1008
598,598,0,1008,1008,0,1008,1008,0,1008,1008
599,599,0,1008,1008,0,1008,1008,0,1008,1008
600,600,0,1008,1008,0,1008,1008,0,1008,1008
601,601,0,1008,1008,0,1008,1008,0,1008,1008
602,602,0,1008,1008,0,1005,1005,0,1008,1008
603,603,0,1008,1008,0,1005,1005,0,1008,1008
604,604,0,1008,1008,0,1005,1005,0,1008,1008
605,605,0,1008,1008,0,1005,1005,0,1008,1008
606,606,0,1007,1007,0,1004,1004,0,1005,1005
607,607,0,1007,1007,0,1004,1004,0,1005,1005
608,608,0,1007,1007,0,1004,1004,0,1005,1005
609,609,0,1007,1007,0,1004,1004,0,1005,1005
610,610,0,1007,1007,0,1003,1003,0,1003,1003
611,611,0,1007,1007,0,1003,1003,0,1003,1003
612,612,0,1007,1007,0,1003,1003,0,1003,1003
613,613,0,1007,1007,0,1003,1003,0,1003,1003
614,614,0,1005,1005,0,1001,1001,0,1002,1002
615,615,0,1005,1005,0,1001,1001,0,1002,1002
616,616,0,1005,1005,0,1001,1001,0,1002,1002
617,617,0,1005,1005,0,1001,1001,0,1002,1002
618,618,0,1005,1005,0,1001,1001,0,1002,1002
619,619,0,1005,1005,0,1000,1000,0,1002,1002
620,620,0,1005,1005,0,1000,1000,0,1002,1002
621,621,0,1005,1005,0,1000,1000,0,1002,1002
622,622,0,1003,1003,0,1000,1000,0,1001,1001
623,623,0,1003,1003,0,1000,1000,0,1001,1001
624,624,0,1003,1003,0,1000,1000,0,1001,1001
625,625,0,1003,1003,0,1000,1000,0,1001,1001
626,626,0,1000,1000,0,997,997,0,1000,1000
627,627,0,1000,1000,0,997,997,0,1000,1000
628,628,0,1000,1000,0,997,997,0,1000,1000
629,629,0,1000,1000,0,997,997,0,1000,1000
630,630,0,999,999,0,995,995,0,999,999
631,631,0,999,999,0,995,995,0,999,999
632,632,0,999,999,0,995,995,0,999,999
633,633,0,999,999,0,995,995,0,999,999
634,634,0,998,998,0,995,995,0,999,999
635,635,0,998,998,0,995,995,0,999,999
636,636,0,998,998,0,995,995,0,999,999
637,637,0,998,998,0,995,995,0,999,999
638,638,0,998,998,0,993,993,0,999,999
639,639,0,998,998,0,993,993,0,999,999
640,640,0,998,998,0,993,993,0,999,999
641,641,0,998,998,0,993,993,0,999,999
642,642,0,998,998,0,990,990,0,998,998
643,643,0,998,998,0,990,990,0,998,998
644,644,0,998,998,0,990,990,0,998,998
645,645,0,998,998,0,990,990,0,998,998
646,646,0,995,995,0,988,988,0,997,997
647,647,0,995,995,0,988,988,0,997,997
648,648,0,995,995,0,988,988,0,997,997
649,649,0,995,995,0,988,988,0,997,997
650,650,0,992,992,0,987,987,0,995,995
651,651,0,991,991,0,987,987,0,995,995
652,652,0,991,991,0,987,987,0,995,995
653,653,0,991,991,0,987,987,0,995,995
654,654,0,990,990,0,986,986,0,995,995
655,655,0,990,990,0,986,986,0,995,995
656,656,0,990,990,0,986,986,0,995,995
657,657,0,990,990,0,986,986,0,995,995
658,658,0,989,989,0,986,986,0,994,994
659,659,0,988,988,0,986,986,0,994,994
660,660,0,988,988,0,986,986,0,994,994
661,661,0,988,988,0,986,986,0,994,994
662,662,0,985,985,0,984,984,0,994,994
663,663,0,985,985,0,984,984,0,994,994
664,664,0,985,985,0,984,984,0,994,994
665,665,0,985,985,0,984,984,0,994,994
666,666,0,984,984,0,982,982,0,993,993
667,667,0,984,984,0,982,982,0,993,993
668,668,0,984,984,0,982,982,0,993,993
669,669,0,984,984,0,982,982,0,993,993
670,670,0,983,983,0,982,982,0,993,993
671,671,0,983,983,0,982,982,0,993,993
672,672,0,982,982,0,982,982,0,993,993
673,673,0,982,982,0,982,982,0,993,993
674,674,0,981,981,0,981,981,0,993,993
675,675,0,981,981,0,981,981,0,993,993
676,676,0,981,981,0,981,981,0,993,993
677,677,0,981,981,0,981,981,0,993,993
678,678,0,981,981,0,980,980,0,993,993
679,679,0,981,981,0,980,980,0,993,993
680,680,0,981,981,0,980,980,0,993,993
681,681,0,981,981,0,980,980,0,993,993
682,682,0,980,980,0,978,978,0,992,992
683,683,0,980,980,0,977,977,0,992,992
684,684,0,980,980,0,977,977,0,992,992
685,685,0,980,980,0,977,977,0,992,992
686,686,0,980,980,0,976,976,0,991,991
687,687,0,980,980,0,976,976,0,991,991
688,688,0,980,980,0,976,976,0,991,991
689,689,0,980,980,0,976,976,0,991,991
690,690,0,978,978,0,976,976,0,991,991
691,691,0,978,978,0,976,976,0,991,991
692,692,0,978,978,0,976,976,0,991,991
693,693,0,978,978,0,976,976,0,991,991
694,694,0,978,978,0,975,975,0,991,991
695,695,0,978,978,0,975,975,0,991,991
696,696,0,978,978,0,975,975,0,991,991
697,697,0,978,978,0,975,975,0,991,991
698,698,0,977,977,0,971,971,0,988,988
699,699,0,977,977,0,971,971,0,988,988
700,700,0,977,977,0,971,971,0,988,988
701,701,0,977,977,0,971,971,0,987,987
702,702,0,975,975,0,969,969,0,986,986
703,703,0,975,975,0,969,969,0,986,986
704,704,0,975,975,0,969,969,0,986,986
705,705,0,975,975,0,969,969,0,986,986
706,706,0,974,974,0,968,968,0,986,986
707,707,0,974,974,0,968,968,0,986,986
708,708,0,974,974,0,968,968,0,986,986
709,709,0,974,974,0,968,968,0,986,986
710,710,0,972,972,0,968,968,0,985,985
711,711,0,972,972,0,968,968,0,985,985
712,712,0,972,972,0,968,968,0,985,985
713,713,0,972,972,0,968,968,0,985,985
714,714,0,970,970,0,965,965,0,984,984
715,715,0,970,970,0,965,965,0,984,984
716,716,0,970,970,0,965,965,0,984,984
717,717,0,970,970,0,965,965,0,984,984
718,718,0,970,970,0,964,964,0,984,984
719,719,0,970,970,0,964,964,0,984,984
720,720,0,970,970,0,964,964,0,984,984
721,721,0,970,970,0,964,964,0,984,984
722,722,0,968,968,0,964,964,0,982,982
723,723,0,968,968,0,964,964,0,982,982
724,724,0,968,968,0,964,964,0,982,982
725,725,0,968,968,0,964,964,0,982,982
726,726,0,967,967,0,964,964,0,982,982
727,727,0,967,967,0,964,964,0,982,982
728,728,0,967,967,0,964,964,0,982,982
729,729,0,967,967,0,964,964,0,982,982
730,730,0,964,964,0,964,964,0,978,978
731,731,0,964,964,0,964,964,0,978,978
732,732,0,964,964,0,964,964,0,978,978
733,733,0,964,964,0,964,964,0,978,978
734,734,0,960,960,0,963,963,0,978,978
735,735,0,960,960,0,963,963,0,978,978
736,736,0,960,960,0,963,963,0,978,978
737,737,0,960,960,0,963,963,0,978,978
738,738,0,959,959,0,963,963,0,978,978
739,739,0,959,959,0,963,963,0,978,978
740,740,0,959,959,0,963,963,0,978,978
741,741,0,959,959,0,963,963,0,978,978
742,742,0,958,958,0,962,962,0,977,977
743,743,0,958,958,0,962,962,0,977,977
744,744,0,958,958,0,962,962,0,976,976
745,745,0,958,958,0,962,962,0,976,976
746,746,0,958,958,0,961,961,0,974,974
747,747,0,958,958,0,961,961,0,974,974
748,748,0,957,957,0,961,961,0,974,974
749,749,0,957,957,0,961,961,0,974,974
750,750,0,956,956,0,959,959,0,970,970
751,751,0,956,956,0,959,959,0,970,970
752,752,0,956,956,0,959,959,0,970,970
753,753,0,956,956,0,959,959,0,970,970
754,754,0,956,956,0,957,957,0,969,969
755,755,0,956,956,0,957,957,0,969,969
756,756,0,956,956,0,957,957,0,969,969
757,757,0,956,956,0,957,957,0,969,969
758,758,0,954,954,0,956,956,0,965,965
759,759,0,954,954,0,956,956,0,965,965
760,760,0,953,953,0,955,955,0,964,964
761,761,0,953,953,0,955,955,0,964,964
762,762,0,952,952,0,955,955,0,964,964
763,763,0,952,952,0,955,955,0,964,964
764,764,0,952,952,0,955,955,0,964,964
765,765,0,952,952,0,955,955,0,964,964
766,766,0,949,949,0,954,954,0,963,963
767,767,0,949,949,0,954,954,0,963,963
768,768,0,949,949,0,954,954,0,963,963
769,769,0,949,949,0,954,954,0,963,963
770,770,0,947,947,0,954,954,0,962,962
771,771,0,947,947,0,954,954,0,962,962
772,772,0,947,947,0,954,954,0,962,962
773,773,0,947,947,0,954,954,0,962,962
774,774,0,946,946,0,952,952,0,961,961
775,775,0,946,946,0,952,952,0,961,961
776,776,0,946,946,0,952,952,0,961,961
777,777,0,946,946,0,952,952,0,961,961
778,778,0,946,946,0,951,951,0,961,961
779,779,0,946,946,0,951,951,0,961,961
780,780,0,946,946,0,951,951,0,960,960
781,781,0,946,946,0,951,951,0,959,959
782,782,0,944,944,0,949,949,0,958,958
783,783,0,944,944,0,949,949,0,958,958
784,784,0,944,944,0,949,949,0,958,958
785,785,0,944,944,0,949,949,0,958,958
786,786,0,943,943,0,947,947,0,956,956
787,787,0,943,943,0,947,947,0,956,956
788,788,0,943,943,0,947,947,0,956,956
789,789,0,943,943,0,947,947,0,956,956
790,790,0,942,942,0,946,946,0,954,954
791,791,0,942,942,0,946,946,0,954,954
792,792,0,942,942,0,946,946,0,954,954
793,793,0,942,942,0,946,946,0,954,954
794,794,0,940,940,0,946,946,0,953,953
795,795,0,940,940,0,946,946,0,953,953
796,796,0,940,940,0,946,946,0,953,953
797,797,0,940,940,0,946,946,0,953,953
798,798,0,940,940,0,946,946,0,952,952
799,799,0,940,940,0,946,946,0,952,952
800,800,0,940,940,0,946,946,0,952,952
801,801,0,940,940,0,946,946,0,952,952
802,802,0,938,938,0,946,946,0,950,950
803,803,0,938,938,0,946,946,0,950,950
804,804,0,938,938,0,946,946,0,950,950
805,805,0,938,938,0,946,946,0,950,950
806,806,0,937,937,0,945,945,0,949,949
807,807,0,937,937,0,945,945,0,949,949
808,808,0,937,937,0,944,944,0,949,949
809,809,0,937,937,0,944,944,0,949,949
810,810,0,936,936,0,944,944,0,948,948
811,811,0,936,936,0,943,943,0,948,948
812,812,0,936,936,0,943,943,0,948,948
813,813,0,936,936,0,943,943,0,948,948
814,814,0,932,932,0,943,943,0,947,947
815,815,0,932,932,0,943,943,0,947,947
816,816,0,932,932,0,943,943,0,947,947
817,817,0,932,932,0,943,943,0,947,947
818,818,0,932,932,0,942,942,0,946,946
819,819,0,932,932,0,942,942,0,946,946
820,820,0,932,932,0,942,942,0,946,946
821,821,0,932,932,0,942,942,0,946,946
822,822,0,932,932,0,941,941,0,945,945
823,823,0,932,932,0,941,941,0,945,945
824,824,0,932,932,0,941,941,0,945,945
825,825,0,932,932,0,941,941,0,945,945
826,826,0,929,929,0,941,941,0,943,943
827,827,0,929,929,0,941,941,0,943,943
828,828,0,929,929,0,941,941,0,943,943
829,829,0,929,929,0,941,941,0,943,943
830,830,0,929,929,0,940,940,0,942,942
831,831,0,929,929,0,940,940,0,942,942
832,832,0,929,929,0,940,940,0,942,942
833,833,0,929,929,0,940,940,0,942,942
834,834,0,928,928,0,939,939,0,942,942
835,835,0,928,928,0,939,939,0,942,942
836,836,0,928,928,0,939,939,0,942,942
837,837,0,928,928,0,939,939,0,942,942
838,838,0,928,928,0,938,938,0,940,940
839,839,0,928,928,0,938,938,0,940,940
840,840,0,928,928,0,938,938,0,940,940
841,841,0,928,928,0,938,938,0,940,940
842,842,0,928,928,0,938,938,0,940,940
843,843,0,928,928,0,938,938,0,940,940
844,844,0,928,928,0,938,938,0,940,940
845,845,0,928,928,0,938,938,0,940,940
846,846,0,928,928,0,937,937,0,940,940
847,847,0,928,928,0,937,937,0,940,940
848,848,0,928,928,0,937,937,0,940,940
849,849,0,928,928,0,937,937,0,940,940
850,850,0,928,928,0,936,936,0,939,939
851,851,0,928,928,0,936,936,0,939,939
852,852,0,928,928,0,936,936,0,939,939
853,853,0,928,928,0,936,936,0,939,939
854,854,0,928,928,0,935,935,0,939,939
855,855,0,928,928,0,935,935,0,939,939
856,856,0,928,928,0,935,935,0,939,939
857,857,0,928,928,0,934,934,0,939,939
858,858,0,927,927,0,933,933,0,938,938
859,859,0,927,927,0,933,933,0,938,938
860,860,0,927,927,0,933,933,0,938,938
861,861,0,927,927,0,933,933,0,938,938
862,862,0,926,926,0,933,933,0,938,938
863,863,0,926,926,0,933,933,0,938,938
864,864,0,926,926,0,933,933,0,938,938
865,865,0,926,926,0,933,933,0,938,938
866,866,0,925,925,0,932,932,0,938,938
867,867,0,925,925,0,932,932,0,938,938
868,868,0,925,925,0,932,932,0,938,938
869,869,0,925,925,0,932,932,0,939,939
870,870,0,925,925,0,931,931,0,939,939
871,871,0,925,925,0,931,931,0,938,938
872,872,0,925,925,0,931,931,0,938,938
873,873,0,925,925,0,931,931,0,938,938
874,874,0,924,924,0,930,930,0,938,938
875,875,0,924,924,0,930,930,0,938,938
876,876,0,924,924,0,930,930,0,938,938
877,877,0,924,924,0,931,931,0,938,938
878,878,0,924,924,0,930,930,0,937,937
879,879,0,924,924,0,930,930,0,937,937
880,880,0,924,924,0,930,930,0,937,937
881,881,0,924,924,0,930,930,0,937,937
882,882,0,923,923,0,930,930,0,937,937
883,883,0,923,923,0,930,930,0,937,937
884,884,0,923,923,0,930,930,0,937,937
885,885,0,923,923,0,930,930,0,937,937
886,886,0,923,923,0,930,930,0,936,936
887,887,0,923,923,0,930,930,0,936,936
888,888,0,923,923,0,930,930,0,936,936
889,889,0,923,923,0,930,930,0,936,936
890,890,0,922,922,0,930,930,0,936,936
891,891,0,922,922,0,930,930,0,936,936
892,892,0,922,922,0,930,930,0,936,936
893,893,0,922,922,0,930,930,0,936,936
894,894,0,922,922,0,930,930,0,936,936
895,895,0,922,922,0,930,930,0,936,936
896,896,0,922,922,0,930,930,0,936,936
897,897,0,922,922,0,930,930,0,936,936
898,898,0,922,922,0,929,929,0,935,935
899,899,0,922,922,0,929,929,0,935,935
900,900,0,922,922,0,929,929,0,935,935
901,901,0,922,922,0,928,928,0,935,935
902,902,0,922,922,0,927,927,0,934,934
903,903,0,922,922,0,927,927,0,934,934
904,904,0,922,922,0,927,927,0,934,934
905,905,0,922,922,0,927,927,0,934,934
906,906,0,921,921,0,927,927,0,933,933
907,907,0,921,921,0,927,927,0,933,933
908,908,0,921,921,0,927,927,0,933,933
909,909,0,921,921,0,927,927,0,932,932
910,910,0,919,919,0,926,926,0,931,931
911,911,0,919,919,0,926,926,0,931,931
912,912,0,919,919,0,926,926,0,931,931
913,913,0,919,919,0,926,926,0,931,931
914,914,0,919,919,0,926,926,0,929,929
915,915,0,919,919,0,926,926,0,929,929
916,916,0,919,919,0,926,926,0,929,929
917,917,0,919,919,0,926,926,0,929,929
918,918,0,918,918,0,926,926,0,927,927
919,919,0,918,918,0,926,926,0,927,927
920,920,0,918,918,0,926,926,0,927,927
921,921,0,918,918,0,926,926,0,927,927
922,922,0,917,917,0,926,926,0,926,926
923,923,0,917,917,0,926,926,0,926,926
924,924,0,917,917,0,926,926,0,926,926
925,925,0,917,917,0,926,926,0,926,926
926,926,0,916,916,0,925,925,0,926,926
927,927,0,916,916,0,925,925,0,926,926
928,928,0,916,916,0,925,925,0,926,926
929,929,0,916,916,0,925,925,0,926,926
930,930,0,915,915,0,925,925,0,926,926
931,931,0,915,915,0,925,925,0,926,926
932,932,0,915,915,0,925,925,0,926,926
933,933,0,915,915,0,925,925,0,926,926
934,934,0,914,914,0,925,925,0,926,926
935,935,0,914,914,0,925,925,0,926,926
936,936,0,914,914,0,925,925,0,926,926
937,937,0,914,914,0,925,925,0,926,926
938,938,0,914,914,0,924,924,0,926,926
939,939,0,914,914,0,924,924,0,926,926
940,940,0,914,914,0,925,925,0,926,926
941,941,0,914,914,0,925,925,0,926,926
942,942,0,914,914,0,925,925,0,925,925
943,943,0,914,914,0,925,925,0,925,925
944,944,0,914,914,0,925,925,0,925,925
945,945,0,914,914,0,924,924,0,925,925
946,946,0,914,914,0,924,924,0,924,924
947,947,0,914,914,0,924,924,0,924,924
948,948,0,914,914,0,924,924,0,924,924
949,949,0,915,915,0,924,924,0,924,924
950,950,0,915,915,0,923,923,0,922,922
951,951,0,915,915,0,923,923,0,922,922
952,952,0,915,915,0,923,923,0,922,922
953,953,0,915,915,0,923,923,0,922,922
954,954,0,914,914,0,922,922,0,922,922
955,955,0,914,914,0,922,922,0,922,922
956,956,0,914,914,0,923,923,0,923,923
957,957,0,914,914,0,923,923,0,923,923
958,958,0,914,914,0,923,923,0,922,922
959,959,0,914,914,0,923,923,0,922,922
960,960,0,914,914,0,923,923,0,922,922
961,961,0,914,914,0,923,923,0,922,922
962,962,0,914,914,0,922,922,0,921,921
963,963,0,914,914,0,922,922,0,921,921
964,964,0,914,914,0,922,922,0,921,921
965,965,0,914,914,0,922,922,0,921,921
966,966,0,914,914,0,921,921,0,920,920
967,967,0,914,914,0,921,921,0,920,920
968,968,0,914,914,0,921,921,0,920,920
969,969,0,915,915,0,921,921,0,920,920
970,970,0,915,915,0,921,921,0,919,919
971,971,0,915,915,0,921,921,0,919,919
972,972,0,915,915,0,921,921,0,919,919
973,973,0,915,915,0,921,921,0,920,920
974,974,0,914,914,0,920,920,0,919,919
975,975,0,914,914,0,920,920,0,919,919
976,976,0,914,914,0,920,920,0,919,919
977,977,0,915,915,0,920,920,0,919,919
978,978,0,915,915,0,919,919,0,919,919
979,979,0,915,915,0,919,919,0,919,919
980,980,0,915,915,0,919,919,0,919,919
981,981,0,915,915,0,919,919,0,919,919
982,982,0,914,914,0,918,918,0,919,919
983,983,0,914,914,0,918,918,0,919,919
984,984,0,914,914,0,918,918,0,920,920
985,985,0,914,914,0,918,918,0,920,920
986,986,0,914,914,0,918,918,0,920,920
987,987,0,914,914,0,918,918,0,920,920
988,988,0,914,914,0,918,918,0,920,920
989,989,0,914,914,0,918,918,0,920,920
990,990,0,913,913,0,918,918,0,919,919
991,991,0,913,913,0,918,918,0,919,919
992,992,0,913,913,0,918,918,0,919,919
993,993,0,913,913,0,918,918,0,919,919
994,994,0,913,913,0,918,918,0,919,919
995,995,0,913,913,0,918,918,0,918,918
996,996,0,913,913,0,918,918,0,918,918
997,997,0,913,913,0,918,918,0,918,918
998,998,0,912,912,0,917,917,0,918,918
999,999,0,912,912,0,917,917,0,917,917
1000,1000,0,912,912,0,917,917,0,917,917
1001,1001,0,912,912,0,917,917,0,917,917
1002,1002,0,912,912,0,915,915,0,917,917
1003,1003,0,912,912,0,915,915,0,917,917
1004,1004,0,912,912,0,915,915,0,917,917
1005,1005,0,912,912,0,915,915,0,917,917
1006,1006,0,912,912,0,914,914,0,914,914
1007,1007,0,912,912,0,914,914,0,914,914
1008,1008,0,912,912,0,914,914,0,914,914
1009,1009,0,913,913,0,914,914,0,914,914
1010,1010,0,913,913,0,914,914,0,913,913
1011,1011,0,913,913,0,914,914,0,913,913
1012,1012,0,913,913,0,914,914,0,913,913
1013,1013,0,913,913,0,914,914,0,913,913
1014,1014,0,913,913,0,914,914,0,913,913
1015,1015,0,913,913,0,914,914,0,913,913
1016,1016,0,913,913,0,914,914,0,913,913
1017,1017,0,913,913,0,914,914,0,913,913
1018,1018,0,913,913,0,914,914,0,913,913
1019,1019,0,913,913,0,914,914,0,913,913
1020,1020,0,913,913,0,914,914,0,913,913
1021,1021,0,913,913,0,914,914,0,913,913
1022,1022,0,913,913,0,914,914,0,913,913
1023,1023,0,913,913,0,914,914,0,914,914
1024,1024,0,913,913,0,914,914,0,914,914
1025,1025,0,914,914,0,914,914,0,914,914
1026,1026,0,914,914,0,914,914,0,914,914
1027,1027,0,914,914,0,914,914,0,915,915
1028,1028,0,914,914,0,914,914,0,915,915
1029,1029,0,914,914,0,914,914,0,915,915
1030,1030,0,914,914,0,914,914,0,914,914
1031,1031,0,914,914,0,914,914,0,914,914
1032,1032,0,914,914,0,915,915,0,914,914
1033,1033,0,914,914,0,916,916,0,914,914
1034,1034,0,914,914,0,916,916,0,914,914
1035,1035,0,913,913,0,916,916,0,914,914
1036,1036,0,913,913,0,916,916,0,914,914
1037,1037,0,914,914,0,916,916,0,915,915
1038,1038,0,914,914,0,916,916,0,914,914
1039,1039,0,914,914,0,916,916,0,914,914
1040,1040,0,914,914,0,916,916,0,914,914
1041,1041,0,914,914,0,916,916,0,914,914
1042,1042,0,914,914,0,914,914,0,913,913
1043,1043,0,914,914,0,915,915,0,913,913
1044,1044,0,914,914,0,915,915,0,913,913
1045,1045,0,914,914,0,915,915,0,914,914
1046,1046,0,914,914,0,915,915,0,914,914
1047,1047,0,914,914,0,915,915,0,914,914
1048,1048,0,914,914,0,915,915,0,914,914
1049,1049,0,914,914,0,915,915,0,914,914
1050,1050,0,914,914,0,915,915,0,912,912
1051,1051,0,914,914,0,915,915,0,912,912
1052,1052,0,914,914,0,915,915,0,912,912
1053,1053,0,914,914,0,915,915,0,912,912
1054,1054,0,914,914,0,914,914,0,911,911
1055,1055,0,914,914,0,914,914,0,911,911
1056,1056,0,914,914,0,914,914,0,911,911
1057,1057,0,914,914,0,914,914,0,911,911
1058,1058,0,914,914,0,913,913,0,911,911
1059,1059,0,914,914,0,913,913,0,911,911
1060,1060,0,914,914,0,913,913,0,911,911
1061,1061,0,914,914,0,913,913,0,911,911
1062,1062,0,914,914,0,913,913,0,911,911
1063,1063,0,914,914,0,913,913,0,911,911
1064,1064,0,914,914,0,913,913,0,911,911
1065,1065,0,914,914,0,914,914,0,911,911
1066,1066,0,913,913,0,913,913,0,911,911
1067,1067,0,912,912,0,913,913,0,911,911
1068,1068,0,912,912,0,915,915,0,911,911
1069,1069,0,912,912,0,915,915,0,912,912
1070,1070,0,911,911,0,915,915,0,911,911
1071,1071,0,911,911,0,915,915,0,911,911
1072,1072,0,911,911,0,915,915,0,911,911
1073,1073,0,912,912,0,915,915,0,911,911
1074,1074,0,912,912,0,914,914,0,910,910
1075,1075,0,912,912,0,915,915,0,910,910
1076,1076,0,912,912,0,915,915,0,910,910
1077,1077,0,912,912,0,915,915,0,910,910
1078,1078,0,912,912,0,915,915,0,908,908
1079,1079,0,912,912,0,915,915,0,908,908
1080,1080,0,913,913,0,915,915,0,908,908
1081,1081,0,913,913,0,915,915,0,908,908
1082,1082,0,913,913,0,915,915,0,908,908
1083,1083,0,914,914,0,915,915,0,908,908
1084,1084,0,914,914,0,915,915,0,908,908
1085,1085,0,914,914,0,915,915,0,908,908
1086,1086,0,914,914,0,915,915,0,906,906
1087,1087,0,914,914,0,915,915,0,906,906
1088,1088,0,915,915,0,915,915,0,906,906
1089,1089,0,915,915,0,915,915,0,906,906
1090,1090,0,915,915,0,915,915,0,905,905
1091,1091,0,915,915,0,915,915,0,906,906
1092,1092,0,915,915,0,916,916,0,906,906
1093,1093,0,915,915,0,916,916,0,906,906
1094,1094,0,914,914,0,916,916,0,906,906
1095,1095,0,914,914,0,916,916,0,906,906
1096,1096,0,915,915,0,916,916,0,906,906
1097,1097,0,915,915,0,916,916,0,906,906
1098,1098,0,915,915,0,916,916,0,906,906
1099,1099,0,915,915,0,916,916,0,906,906
1100,1100,0,916,916,0,916,916,0,906,906
1101,1101,0,917,917,0,916,916,0,906,906
1102,1102,0,917,917,0,916,916,0,905,905
1103,1103,0,917,917,0,916,916,0,905,905
1104,1104,0,918,918,0,916,916,0,905,905
1105,1105,0,919,919,0,916,916,0,905,905
1106,1106,0,919,919,0,916,916,0,904,904
1107,1107,0,919,919,0,916,916,0,905,905
1108,1108,0,920,920,0,916,916,0,906,906
1109,1109,0,920,920,0,916,916,0,906,906
1110,1110,0,920,920,0,916,916,0,907,907
1111,1111,0,920,920,0,916,916,0,907,907
1112,1112,0,921,921,0,916,916,0,908,908
1113,1113,0,921,921,0,917,917,0,908,908
1114,1114,0,921,921,0,917,917,0,908,908
1115,1115,0,921,921,0,917,917,0,908,908
1116,1116,0,922,922,0,917,917,0,908,908
1117,1117,0,922,922,0,918,918,0,908,908
1118,1118,0,922,922,0,917,917,0,908,908
1119,1119,0,922,922,0,918,918,0,908,908
1120,1120,0,922,922,0,918,918,0,909,909
1121,1121,0,923,923,0,918,918,0,909,909
1122,1122,0,923,923,0,918,918,0,908,908
1123,1123,0,923,923,0,918,918,0,908,908
1124,1124,0,924,924,0,919,919,0,908,908
1125,1125,0,924,924,0,919,919,0,908,908
1126,1126,0,924,924,0,919,919,0,908,908
1127,1127,0,924,924,0,919,919,0,908,908
1128,1128,0,924,924,0,918,918,0,908,908
1129,1129,0,926,926,0,918,918,0,908,908
1130,1130,0,926,926,0,917,917,0,908,908
1131,1131,0,926,926,0,917,917,0,909,909
1132,1132,0,926,926,0,917,917,0,909,909
1133,1133,0,926,926,0,917,917,0,910,910
1134,1134,0,926,926,0,917,917,0,910,910
1135,1135,0,926,926,0,917,917,0,910,910
1136,1136,0,926,926,0,917,917,0,910,910
1137,1137,0,926,926,0,917,917,0,910,910
1138,1138,0,926,926,0,916,916,0,910,910
1139,1139,0,926,926,0,916,916,0,910,910
1140,1140,0,926,926,0,916,916,0,910,910
1141,1141,0,926,926,0,916,916,0,910,910
1142,1142,0,926,926,0,915,915,0,910,910
1143,1143,0,926,926,0,915,915,0,910,910
1144,1144,0,928,928,0,915,915,0,910,910
1145,1145,0,929,929,0,915,915,0,911,911
1146,1146,0,929,929,0,915,915,0,911,911
1147,1147,0,929,929,0,915,915,0,911,911
1148,1148,0,929,929,0,915,915,0,911,911
