,cycle,population_active__t1,population_passive__t1,population_total__t1,population_active__t2,population_passive__t2,population_total__t2,population_active__t3,population_passive__t3,population_total__t3
1335,1335,235,0,235,237,0,237,233,1,234
1336,1336,235,0,235,237,0,237,234,1,235
1337,1337,235,0,235,237,0,237,234,1,235
1338,1338,235,0,235,236,0,236,234,1,235
1339,1339,235,0,235,236,0,236,234,1,235
1340,1340,235,0,235,236,0,236,234,1,235
1341,1341,235,0,235,236,0,236,234,1,235
1342,1342,235,0,235,236,0,236,234,1,235
1343,1343,235,0,235,236,0,236,234,1,235
1344,1344,235,0,235,236,0,236,235,1,236
1345,1345,235,0,235,236,0,236,235,1,236
1346,1346,235,0,235,236,0,236,235,1,236
1347,1347,236,0,236,236,0,236,234,1,235
1348,1348,236,0,236,236,0,236,234,1,235
1349,1349,236,0,236,236,0,236,232,1,233
1350,1350,236,0,236,236,0,236,232,1,233
1351,1351,236,0,236,237,0,237,232,0,232
1352,1352,236,0,236,237,0,237,232,0,232
1353,1353,236,0,236,237,0,237,232,0,232
1354,1354,236,0,236,237,0,237,232,0,232
1355,1355,236,0,236,238,0,238,232,0,232
1356,1356,236,0,236,238,0,238,232,0,232
1357,1357,236,0,236,238,0,238,232,0,232
1358,1358,236,0,236,238,0,238,232,0,232
1359,1359,236,0,236,238,0,238,232,0,232
1360,1360,236,0,236,238,0,238,232,0,232
1361,1361,236,0,236,238,0,238,232,0,232
1362,1362,235,0,235,238,0,238,232,0,232
1363,1363,235,0,235,238,0,238,233,0,233
1364,1364,235,0,235,237,0,237,233,0,233
1365,1365,235,0,235,235,0,235,233,0,233
1366,1366,234,0,234,235,0,235,233,0,233
1367,1367,234,0,234,235,0,235,233,0,233
1368,1368,234,0,234,235,0,235,232,0,232
1369,1369,234,0,234,235,0,235,232,0,232
1370,1370,234,0,234,235,0,235,232,0,232
1371,1371,234,0,234,235,0,235,232,0,232
1372,1372,234,0,234,235,0,235,232,0,232
1373,1373,234,0,234,235,0,235,232,0,232
1374,1374,234,0,234,235,0,235,231,0,231
1375,1375,234,0,234,235,0,235,231,0,231
1376,1376,234,0,234,235,0,235,231,0,231
1377,1377,234,0,234,235,0,235,231,0,231
1378,1378,234,0,234,235,0,235,231,0,231
1379,1379,234,0,234,235,0,235,231,0,231
1380,1380,234,0,234,235,0,235,230,0,230
1381,1381,234,0,234,235,0,235,230,0,230
1382,1382,234,0,234,235,0,235,230,0,230
1383,1383,234,0,234,235,0,235,229,0,229
1384,1384,234,0,234,234,0,234,229,0,229
1385,1385,234,0,234,234,0,234,227,0,227
1386,1386,234,0,234,234,0,234,226,0,226
1387,1387,234,0,234,234,0,234,226,0,226
1388,1388,234,0,234,234,0,234,225,0,225
1389,1389,234,0,234,234,0,234,225,0,225
1390,1390,234,0,234,234,0,234,225,0,225
1391,1391,234,0,234,234,0,234,225,0,225
1392,1392,234,0,234,234,0,234,225,0,225
1393,1393,234,0,234,234,0,234,225,0,225
1394,1394,233,0,233,234,0,234,224,0,224
1395,1395,233,0,233,234,0,234,224,0,224
1396,1396,232,0,232,234,0,234,224,0,224
1397,1397,232,0,232,234,0,234,224,0,224
1398,1398,232,0,232,233,0,233,224,0,224
1399,1399,232,0,232,233,0,233,224,0,224
1400,1400,232,0,232,233,0,233,224,0,224
1401,1401,231,0,231,233,0,233,224,0,224
1402,1402,231,0,231,233,0,233,224,0,224
1403,1403,231,0,231,233,0,233,224,0,224
1404,1404,231,0,231,233,0,233,224,0,224
1405,1405,231,0,231,233,0,233,224,0,224
1406,1406,231,0,231,233,0,233,224,0,224
1407,1407,231,0,231,233,0,233,224,0,224
1408,1408,231,0,231,233,0,233,224,0,224
1409,1409,231,0,231,233,0,233,224,0,224
1410,1410,231,0,231,233,0,233,224,0,224
1411,1411,231,0,231,233,0,233,224,0,224
1412,1412,231,0,231,233,0,233,224,0,224
1413,1413,231,0,231,233,0,233,224,0,224
1414,1414,231,0,231,233,0,233,224,0,224
1415,1415,231,0,231,233,0,233,224,0,224
1416,1416,231,0,231,233,0,233,224,0,224
1417,1417,231,0,231,233,0,233,224,0,224
1418,1418,231,0,231,233,0,233,224,0,224
1419,1419,231,0,231,232,0,232,224,0,224
1420,1420,231,0,231,232,0,232,224,0,224
1421,1421,230,0,230,232,0,232,224,0,224
1422,1422,230,0,230,232,0,232,224,0,224
1423,1423,230,0,230,232,0,232,224,0,224
1424,1424,230,0,230,230,0,230,224,0,224
1425,1425,230,0,230,230,0,230,224,0,224
1426,1426,230,0,230,230,0,230,224,0,224
1427,1427,230,0,230,230,0,230,224,0,224
1428,1428,230,0,230,230,0,230,223,0,223
1429,1429,230,0,230,230,0,230,223,0,223
1430,1430,230,0,230,230,0,230,223,0,223
1431,1431,230,0,230,230,0,230,223,0,223
1432,1432,230,0,230,230,0,230,223,0,223
1433,1433,230,0,230,230,0,230,223,0,223
1434,1434,230,0,230,230,0,230,223,0,223
1435,1435,230,0,230,230,0,230,224,0,224
1436,1436,230,0,230,230,0,230,224,0,224
1437,1437,230,0,230,230,0,230,224,0,224
1438,1438,230,0,230,230,0,230,224,0,224
1439,1439,230,0,230,230,0,230,224,0,224
1440,1440,230,0,230,230,0,230,224,0,224
1441,1441,230,0,230,230,0,230,224,0,224
1442,1442,230,0,230,230,0,230,223,0,223
1443,1443,230,0,230,229,0,229,223,0,223
1444,1444,230,0,230,229,0,229,223,0,223
1445,1445,230,0,230,229,0,229,223,0,223
1446,1446,230,0,230,229,0,229,223,0,223
1447,1447,230,0,230,229,0,229,223,0,223
1448,1448,230,0,230,229,0,229,223,0,223
1449,1449,230,0,230,229,0,229,223,0,223
1450,1450,230,0,230,228,0,228,223,0,223
1451,1451,230,0,230,228,0,228,223,0,223
1452,1452,230,0,230,228,0,228,223,0,223
1453,1453,230,0,230,228,0,228,223,0,223
1454,1454,230,0,230,227,0,227,223,0,223
1455,1455,230,0,230,227,0,227,223,0,223
1456,1456,229,0,229,227,0,227,223,0,223
1457,1457,229,0,229,227,0,227,223,0,223
1458,1458,228,0,228,227,0,227,223,0,223
1459,1459,228,0,228,227,0,227,223,0,223
1460,1460,227,0,227,227,0,227,223,0,223
1461,1461,227,0,227,227,0,227,223,0,223
1462,1462,227,0,227,227,0,227,223,0,223
1463,1463,227,0,227,227,0,227,223,0,223
1464,1464,226,0,226,227,0,227,223,0,223
1465,1465,226,0,226,227,0,227,223,0,223
1466,1466,226,0,226,227,0,227,223,0,223
1467,1467,226,0,226,227,0,227,223,0,223
1468,1468,226,0,226,227,0,227,223,0,223
1469,1469,226,0,226,226,0,226,223,0,223
1470,1470,226,0,226,226,0,226,223,0,223
1471,1471,226,0,226,226,0,226,223,0,223
1472,1472,226,0,226,226,0,226,223,0,223
1473,1473,226,0,226,226,0,226,223,0,223
1474,1474,226,0,226,226,0,226,223,0,223
1475,1475,226,0,226,226,0,226,223,0,223
1476,1476,226,0,226,226,0,226,223,0,223
1477,1477,226,0,226,226,0,226,223,0,223
1478,1478,226,0,226,226,0,226,223,0,223
1479,1479,226,0,226,226,0,226,223,0,223
1480,1480,226,0,226,226,0,226,223,0,223
1481,1481,226,0,226,226,0,226,223,0,223
1482,1482,226,0,226,226,0,226,223,0,223
1483,1483,225,0,225,226,0,226,223,0,223
1484,1484,225,0,225,226,0,226,223,0,223
1485,1485,225,0,225,226,0,226,223,0,223
1486,1486,225,0,225,226,0,226,223,0,223
1487,1487,225,0,225,226,0,226,223,0,223
1488,1488,224,0,224,225,0,225,222,0,222
1489,1489,223,0,223,225,0,225,222,0,222
1490,1490,223,0,223,225,0,225,222,0,222
1491,1491,223,0,223,224,0,224,222,0,222
1492,1492,223,0,223,224,0,224,222,0,222
1493,1493,223,0,223,224,0,224,222,0,222
1494,1494,223,0,223,224,0,224,222,0,222
1495,1495,223,0,223,224,0,224,222,0,222
1496,1496,223,0,223,224,0,224,222,0,222
1497,1497,223,0,223,224,0,224,222,0,222
1498,1498,222,0,222,223,0,223,222,0,222
1499,1499,222,0,222,223,0,223,222,0,222
1500,1500,222,0,222,223,0,223,222,0,222
1501,1501,222,0,222,223,0,223,222,0,222
1502,1502,221,0,221,223,0,223,222,0,222
1503,1503,221,0,221,223,0,223,222,0,222
1504,1504,221,0,221,223,0,223,222,0,222
1505,1505,221,0,221,223,0,223,222,0,222
1506,1506,220,0,220,222,0,222,222,0,222
1507,1507,220,0,220,222,0,222,222,0,222
1508,1508,220,0,220,222,0,222,222,0,222
1509,1509,220,0,220,222,0,222,222,0,222
1510,1510,220,0,220,222,0,222,222,0,222
1511,1511,220,0,220,222,0,222,221,0,221
1512,1512,220,0,220,222,0,222,221,0,221
1513,1513,220,0,220,222,0,222,221,0,221
1514,1514,219,0,219,222,0,222,221,0,221
1515,1515,218,0,218,222,0,222,221,0,221
1516,1516,218,0,218,222,0,222,221,0,221
1517,1517,218,0,218,222,0,222,221,0,221
1518,1518,218,0,218,222,0,222,221,0,221
1519,1519,218,0,218,222,0,222,221,0,221
1520,1520,218,0,218,222,0,222,221,0,221
1521,1521,218,0,218,222,0,222,221,0,221
1522,1522,217,0,217,222,0,222,221,0,221
1523,1523,217,0,217,222,0,222,221,0,221
1524,1524,217,0,217,221,0,221,221,0,221
1525,1525,217,0,217,221,0,221,220,0,220
1526,1526,217,0,217,221,0,221,220,0,220
1527,1527,217,0,217,221,0,221,220,0,220
1528,1528,217,0,217,221,0,221,220,0,220
1529,1529,217,0,217,221,0,221,220,0,220
1530,1530,217,0,217,220,0,220,220,0,220
1531,1531,217,0,217,220,0,220,220,0,220
1532,1532,217,0,217,220,0,220,220,0,220
1533,1533,217,0,217,220,0,220,220,0,220
1534,1534,216,0,216,219,0,219,220,0,220
1535,1535,216,0,216,219,0,219,220,0,220
1536,1536,216,0,216,219,0,219,220,0,220
1537,1537,216,0,216,219,0,219,220,0,220
1538,1538,215,0,215,218,0,218,220,0,220
1539,1539,215,0,215,218,0,218,220,0,220
1540,1540,215,0,215,218,0,218,220,0,220
1541,1541,215,0,215,218,0,218,220,0,220
1542,1542,215,0,215,218,0,218,220,0,220
1543,1543,215,0,215,218,0,218,220,0,220
1544,1544,215,0,215,218,0,218,220,0,220
1545,1545,215,0,215,217,0,217,220,0,220
1546,1546,215,0,215,217,0,217,220,0,220
1547,1547,215,0,215,217,0,217,220,0,220
1548,1548,215,0,215,216,0,216,220,0,220
1549,1549,215,0,215,216,0,216,220,0,220
1550,1550,215,0,215,216,0,216,220,0,220
1551,1551,215,0,215,216,0,216,220,0,220
1552,1552,215,0,215,216,0,216,220,0,220
1553,1553,215,0,215,216,0,216,220,0,220
1554,1554,215,0,215,216,0,216,220,0,220
1555,1555,215,0,215,216,0,216,219,0,219
1556,1556,215,0,215,216,0,216,219,0,219
1557,1557,215,0,215,216,0,216,219,0,219
1558,1558,215,0,215,216,0,216,219,0,219
1559,1559,215,0,215,216,0,216,219,0,219
1560,1560,215,0,215,216,0,216,218,0,218
1561,1561,215,0,215,216,0,216,218,0,218
1562,1562,215,0,215,216,0,216,218,0,218
1563,1563,215,0,215,216,0,216,217,0,217
1564,1564,215,0,215,216,0,216,217,0,217
1565,1565,214,0,214,216,0,216,217,0,217
1566,1566,214,0,214,216,0,216,217,0,217
1567,1567,213,0,213,216,0,216,217,0,217
1568,1568,212,0,212,216,0,216,217,0,217
1569,1569,212,0,212,216,0,216,217,0,217
1570,1570,212,0,212,216,0,216,217,0,217
1571,1571,212,0,212,216,0,216,217,0,217
1572,1572,212,0,212,216,0,216,217,0,217
1573,1573,212,0,212,216,0,216,217,0,217
1574,1574,212,0,212,216,0,216,217,0,217
1575,1575,212,0,212,216,0,216,217,0,217
1576,1576,212,0,212,216,0,216,217,0,217
1577,1577,211,0,211,216,0,216,217,0,217
1578,1578,210,0,210,216,0,216,217,0,217
1579,1579,210,0,210,216,0,216,217,0,217
1580,1580,210,0,210,216,0,216,217,0,217
1581,1581,210,0,210,215,0,215,217,0,217
1582,1582,210,0,210,215,0,215,217,0,217
1583,1583,210,0,210,215,0,215,217,0,217
1584,1584,210,0,210,215,0,215,217,0,217
1585,1585,210,0,210,215,0,215,217,0,217
1586,1586,210,0,210,214,0,214,217,0,217
1587,1587,210,0,210,214,0,214,217,0,217
1588,1588,210,0,210,214,0,214,217,0,217
1589,1589,210,0,210,214,0,214,216,0,216
1590,1590,210,0,210,214,0,214,216,0,216
1591,1591,210,0,210,214,0,214,216,0,216
1592,1592,210,0,210,214,0,214,216,0,216
1593,1593,210,0,210,214,0,214,216,0,216
1594,1594,210,0,210,213,0,213,216,0,216
1595,1595,210,0,210,213,0,213,216,0,216
1596,1596,210,0,210,213,0,213,216,0,216
1597,1597,210,0,210,213,0,213,216,0,216
1598,1598,210,0,210,213,0,213,215,0,215
1599,1599,210,0,210,212,0,212,215,0,215
1600,1600,210,0,210,212,0,212,215,0,215
1601,1601,210,0,210,212,0,212,215,0,215
1602,1602,210,0,210,212,0,212,215,0,215
1603,1603,210,0,210,211,0,211,215,0,215
1604,1604,210,0,210,211,0,211,215,0,215
1605,1605,210,0,210,211,0,211,215,0,215
1606,1606,210,0,210,211,0,211,215,0,215
1607,1607,210,0,210,210,0,210,215,0,215
1608,1608,210,0,210,210,0,210,215,0,215
1609,1609,210,0,210,210,0,210,215,0,215
1610,1610,210,0,210,210,0,210,215,0,215
1611,1611,210,0,210,210,0,210,215,0,215
1612,1612,210,0,210,210,0,210,215,0,215
1613,1613,210,0,210,210,0,210,215,0,215
1614,1614,210,0,210,210,0,210,214,0,214
1615,1615,210,0,210,210,0,210,214,0,214
1616,1616,210,0,210,210,0,210,214,0,214
1617,1617,210,0,210,210,0,210,214,0,214
1618,1618,210,0,210,210,0,210,213,0,213
1619,1619,210,0,210,210,0,210,213,0,213
1620,1620,210,0,210,210,0,210,213,0,213
1621,1621,210,0,210,210,0,210,213,0,213
1622,1622,210,0,210,209,0,209,213,0,213
1623,1623,210,0,210,209,0,209,213,0,213
1624,1624,210,0,210,209,0,209,213,0,213
1625,1625,210,0,210,209,0,209,213,0,213
1626,1626,210,0,210,209,0,209,212,0,212
1627,1627,210,0,210,209,0,209,212,0,212
1628,1628,210,0,210,209,0,209,212,0,212
1629,1629,210,0,210,209,0,209,212,0,212
1630,1630,210,0,210,209,0,209,212,0,212
1631,1631,210,0,210,209,0,209,212,0,212
1632,1632,209,0,209,209,0,209,212,0,212
1633,1633,209,0,209,209,0,209,212,0,212
1634,1634,209,0,209,209,0,209,212,0,212
1635,1635,209,0,209,209,0,209,212,0,212
1636,1636,209,0,209,209,0,209,212,0,212
1637,1637,209,0,209,209,0,209,211,0,211
1638,1638,209,0,209,209,0,209,211,0,211
1639,1639,209,0,209,209,0,209,211,0,211
1640,1640,209,0,209,209,0,209,211,0,211
1641,1641,209,0,209,209,0,209,211,0,211
1642,1642,209,0,209,209,0,209,211,0,211
1643,1643,209,0,209,209,0,209,210,0,210
1644,1644,209,0,209,209,0,209,210,0,210
1645,1645,209,0,209,209,0,209,210,0,210
1646,1646,209,0,209,208,0,208,210,0,210
1647,1647,209,0,209,208,0,208,210,0,210
1648,1648,209,0,209,208,0,208,210,0,210
1649,1649,208,0,208,208,0,208,210,0,210
1650,1650,208,0,208,208,0,208,210,0,210
1651,1651,208,0,208,207,0,207,210,0,210
1652,1652,208,0,208,207,0,207,209,0,209
1653,1653,208,0,208,207,0,207,209,0,209
1654,1654,208,0,208,207,0,207,208,0,208
1655,1655,208,0,208,207,0,207,208,0,208
1656,1656,208,0,208,207,0,207,208,0,208
1657,1657,208,0,208,207,0,207,208,0,208
1658,1658,208,0,208,207,0,207,208,0,208
1659,1659,208,0,208,207,0,207,208,0,208
1660,1660,207,0,207,207,0,207,208,0,208
1661,1661,207,0,207,207,0,207,208,0,208
1662,1662,207,0,207,207,0,207,208,0,208
1663,1663,206,0,206,207,0,207,208,0,208
1664,1664,206,0,206,207,0,207,208,0,208
1665,1665,206,0,206,207,0,207,208,0,208
1666,1666,205,0,205,207,0,207,208,0,208
1667,1667,205,0,205,207,0,207,208,0,208
1668,1668,205,0,205,207,0,207,208,0,208
1669,1669,205,0,205,206,0,206,208,0,208
1670,1670,205,0,205,206,0,206,208,0,208
1671,1671,205,0,205,206,0,206,208,0,208
1672,1672,205,0,205,205,0,205,208,0,208
1673,1673,205,0,205,205,0,205,208,0,208
1674,1674,205,0,205,205,0,205,208,0,208
1675,1675,205,0,205,205,0,205,208,0,208
1676,1676,204,0,204,205,0,205,208,0,208
1677,1677,204,0,204,205,0,205,208,0,208
1678,1678,204,0,204,205,0,205,208,0,208
1679,1679,204,0,204,205,0,205,208,0,208
1680,1680,204,0,204,205,0,205,207,0,207
1681,1681,204,0,204,205,0,205,207,0,207
1682,1682,204,0,204,205,0,205,207,0,207
1683,1683,204,0,204,205,0,205,207,0,207
1684,1684,204,0,204,205,0,205,207,0,207
1685,1685,204,0,204,205,0,205,207,0,207
1686,1686,204,0,204,205,0,205,207,0,207
1687,1687,204,0,204,205,0,205,207,0,207
1688,1688,204,0,204,205,0,205,207,0,207
1689,1689,204,0,204,205,0,205,207,0,207
1690,1690,204,0,204,205,0,205,207,0,207
1691,1691,204,0,204,205,0,205,207,0,207
1692,1692,204,0,204,204,0,204,207,0,207
1693,1693,204,0,204,204,0,204,207,0,207
1694,1694,204,0,204,204,0,204,207,0,207
1695,1695,204,0,204,204,0,204,206,0,206
1696,1696,204,0,204,204,0,204,206,0,206
1697,1697,204,0,204,204,0,204,206,0,206
1698,1698,204,0,204,204,0,204,206,0,206
1699,1699,204,0,204,204,0,204,206,0,206
1700,1700,204,0,204,204,0,204,206,0,206
1701,1701,204,0,204,204,0,204,206,0,206
1702,1702,204,0,204,204,0,204,206,0,206
1703,1703,204,0,204,204,0,204,206,0,206
1704,1704,204,0,204,203,0,203,206,0,206
1705,1705,203,0,203,203,0,203,206,0,206
1706,1706,203,0,203,203,0,203,206,0,206
1707,1707,203,0,203,203,0,203,206,0,206
1708,1708,203,0,203,203,0,203,206,0,206
1709,1709,203,0,203,203,0,203,206,0,206
1710,1710,203,0,203,203,0,203,205,0,205
1711,1711,203,0,203,203,0,203,205,0,205
1712,1712,203,0,203,203,0,203,205,0,205
1713,1713,202,0,202,203,0,203,205,0,205
1714,1714,202,0,202,203,0,203,205,0,205
1715,1715,202,0,202,203,0,203,205,0,205
1716,1716,202,0,202,202,0,202,205,0,205
1717,1717,202,0,202,202,0,202,205,0,205
1718,1718,202,0,202,202,0,202,204,0,204
1719,1719,202,0,202,202,0,202,203,0,203
1720,1720,202,0,202,202,0,202,202,0,202
1721,1721,202,0,202,202,0,202,202,0,202
1722,1722,202,0,202,202,0,202,202,0,202
1723,1723,202,0,202,202,0,202,202,0,202
1724,1724,202,0,202,202,0,202,202,0,202
1725,1725,202,0,202,202,0,202,202,0,202
1726,1726,202,0,202,202,0,202,202,0,202
1727,1727,202,0,202,202,0,202,202,0,202
1728,1728,201,0,201,202,0,202,202,0,202
1729,1729,201,0,201,202,0,202,202,0,202
1730,1730,201,0,201,202,0,202,202,0,202
1731,1731,201,0,201,202,0,202,202,0,202
1732,1732,201,0,201,202,0,202,202,0,202
1733,1733,201,0,201,202,0,202,202,0,202
1734,1734,201,0,201,202,0,202,202,0,202
1735,1735,201,0,201,202,0,202,202,0,202
1736,1736,201,0,201,202,0,202,202,0,202
1737,1737,201,0,201,202,0,202,202,0,202
1738,1738,201,0,201,202,0,202,202,0,202
1739,1739,201,0,201,202,0,202,202,0,202
1740,1740,201,0,201,202,0,202,202,0,202
1741,1741,201,0,201,202,0,202,202,0,202
1742,1742,201,0,201,202,0,202,202,0,202
1743,1743,201,0,201,202,0,202,202,0,202
1744,1744,201,0,201,202,0,202,202,0,202
1745,1745,201,0,201,202,0,202,202,0,202
1746,1746,201,0,201,202,0,202,202,0,202
1747,1747,201,0,201,202,0,202,202,0,202
1748,1748,201,0,201,202,0,202,202,0,202
1749,1749,200,0,200,201,0,201,202,0,202
1750,1750,200,0,200,201,0,201,202,0,202
1751,1751,200,0,200,200,0,200,201,0,201
1752,1752,200,0,200,200,0,200,201,0,201
1753,1753,199,0,199,200,0,200,201,0,201
1754,1754,199,0,199,200,0,200,201,0,201
1755,1755,199,0,199,200,0,200,200,0,200
1756,1756,199,0,199,200,0,200,200,0,200
1757,1757,199,0,199,200,0,200,199,0,199
1758,1758,198,0,198,200,0,200,199,0,199
1759,1759,198,0,198,200,0,200,199,0,199
1760,1760,198,0,198,200,0,200,199,0,199
1761,1761,198,0,198,200,0,200,199,0,199
1762,1762,198,0,198,199,0,199,199,0,199
1763,1763,198,0,198,199,0,199,199,0,199
1764,1764,197,0,197,199,0,199,198,0,198
1765,1765,197,0,197,198,0,198,198,0,198
1766,1766,197,0,197,198,0,198,198,0,198
1767,1767,197,0,197,198,0,198,198,0,198
1768,1768,197,0,197,197,0,197,198,0,198
1769,1769,197,0,197,197,0,197,198,0,198
1770,1770,197,0,197,197,0,197,197,0,197
1771,1771,197,0,197,197,0,197,197,0,197
1772,1772,197,0,197,197,0,197,197,0,197
1773,1773,196,0,196,197,0,197,197,0,197
1774,1774,195,0,195,197,0,197,197,0,197
1775,1775,194,0,194,197,0,197,195,0,195
1776,1776,194,0,194,197,0,197,195,0,195
1777,1777,194,0,194,197,0,197,195,0,195
1778,1778,194,0,194,197,0,197,195,0,195
1779,1779,194,0,194,197,0,197,195,0,195
1780,1780,194,0,194,197,0,197,195,0,195
1781,1781,194,0,194,197,0,197,195,0,195
1782,1782,194,0,194,195,0,195,195,0,195
1783,1783,192,0,192,195,0,195,195,0,195
1784,1784,192,0,192,195,0,195,192,0,192
1785,1785,192,0,192,194,0,194,192,0,192
1786,1786,192,0,192,194,0,194,192,0,192
1787,1787,191,0,191,194,0,194,191,0,191
1788,1788,191,0,191,194,0,194,191,0,191
1789,1789,190,0,190,194,0,194,191,0,191
1790,1790,189,0,189,194,0,194,189,0,189
1791,1791,189,0,189,194,0,194,189,0,189
1792,1792,189,0,189,194,0,194,189,0,189
1793,1793,189,0,189,194,0,194,189,0,189
1794,1794,188,0,188,193,0,193,189,0,189
1795,1795,188,0,188,193,0,193,189,0,189
1796,1796,188,0,188,193,0,193,187,0,187
1797,1797,188,0,188,193,0,193,187,0,187
1798,1798,188,0,188,193,0,193,187,0,187
1799,1799,188,0,188,193,0,193,186,0,186
1800,1800,188,0,188,193,0,193,186,0,186
1801,1801,188,0,188,192,0,192,185,0,185
1802,1802,188,0,188,192,0,192,185,0,185
1803,1803,188,0,188,192,0,192,184,0,184
1804,1804,187,0,187,192,0,192,182,0,182
1805,1805,186,0,186,192,0,192,182,0,182
1806,1806,186,0,186,192,0,192,181,0,181
1807,1807,185,0,185,191,0,191,181,0,181
1808,1808,185,0,185,190,0,190,181,0,181
1809,1809,184,0,184,190,0,190,181,0,181
1810,1810,184,0,184,189,0,189,180,0,180
1811,1811,184,0,184,189,0,189,179,0,179
1812,1812,184,0,184,189,0,189,176,0,176
1813,1813,184,0,184,188,0,188,172,0,172
1814,1814,182,0,182,187,0,187,172,0,172
1815,1815,182,0,182,187,0,187,171,0,171
1816,1816,179,0,179,184,0,184,170,0,170
1817,1817,179,0,179,184,0,184,168,0,168
1818,1818,179,0,179,184,0,184,168,0,168
1819,1819,179,0,179,181,0,181,165,0,165
1820,1820,179,0,179,181,0,181,164,0,164
1821,1821,179,0,179,179,0,179,163,0,163
1822,1822,178,0,178,178,0,178,162,0,162
1823,1823,178,0,178,178,0,178,161,0,161
1824,1824,177,0,177,177,0,177,158,0,158
1825,1825,172,0,172,176,0,176,156,0,156
1826,1826,171,0,171,176,0,176,153,0,153
1827,1827,170,0,170,173,0,173,153,0,153
1828,1828,167,0,167,172,0,172,150,0,150
1829,1829,166,0,166,172,0,172,147,0,147
1830,1830,166,0,166,169,0,169,145,0,145
1831,1831,166,0,166,169,0,169,141,0,141
1832,1832,164,0,164,165,0,165,140,0,140
1833,1833,163,0,163,164,0,164,137,0,137
1834,1834,156,0,156,163,0,163,136,0,136
1835,1835,155,0,155,159,0,159,133,0,133
1836,1836,153,0,153,157,0,157,128,0,128
1837,1837,151,0,151,154,0,154,123,0,123
1838,1838,149,0,149,154,0,154,122,0,122
1839,1839,147,0,147,151,0,151,119,0,119
1840,1840,142,0,142,146,0,146,116,0,116
1841,1841,141,0,141,145,0,145,112,0,112
1842,1842,136,0,136,140,0,140,108,0,108
1843,1843,135,0,135,136,0,136,102,0,102
1844,1844,132,0,132,129,0,129,93,0,93
1845,1845,126,0,126,124,0,124,83,0,83
1846,1846,123,0,123,121,0,121,75,0,75
1847,1847,122,0,122,114,0,114,59,0,59
1848,1848,116,0,116,109,0,109,48,0,48
1849,1849,112,0,112,107,0,107,39,0,39
1850,1850,106,0,106,101,0,101,25,0,25
1851,1851,102,0,102,98,0,98,14,0,14
1852,1852,98,0,98,89,0,89,0,0,0
1853,1853,92,0,92,81,0,81,0,0,0
1854,1854,87,0,87,71,0,71,0,0,0
1855,1855,84,0,84,64,0,64,0,0,0
1856,1856,76,0,76,53,0,53,0,0,0
1857,1857,66,0,66,44,0,44,0,0,0
1858,1858,55,0,55,28,0,28,0,0,0
1859,1859,48,0,48,16,0,16,0,0,0
1860,1860,39,0,39,0,0,0,0,0,0
1861,1861,26,0,26,0,0,0,0,0,0
1862,1862,12,0,12,0,0,0,0,0,0
1863,1863,0,0,0,0,0,0,0,0,0
1864,1864,0,0,0,0,0,0,0,0,0
1865,1865,0,0,0,0,0,0,0,0,0
1866,1866,0,0,0,0,0,0,0,0,0
1867,1867,0,0,0,0,0,0,0,0,0
1868,1868,0,0,0,0,0,0,0,0,0
1869,1869,0,0,0,0,0,0,0,0,0
1870,1870,0,0,0,0,0,0,0,0,0
1871,1871,0,0,0,0,0,0,0,0,0
1872,1872,0,0,0,0,0,0,0,0,0
1873,1873,0,0,0,0,0,0,0,0,0
1874,1874,0,0,0,0,0,0,0,0,0
1875,1875,0,0,0,0,0,0,0,0,0
1876,1876,0,0,0,0,0,0,0,0,0
1877,1877,0,0,0,0,0,0,0,0,0
1878,1878,0,0,0,0,0,0,0,0,0
1879,1879,0,0,0,0,0,0,0,0,0
1880,1880,0,0,0,0,0,0,0,0,0
1881,1881,0,0,0,0,0,0,0,0,0
1882,1882,0,0,0,0,0,0,0,0,0
1883,1883,0,0,0,0,0,0,0,0,0
1884,1884,0,0,0,0,0,0,0,0,0
1885,1885,0,0,0,0,0,0,0,0,0
1886,1886,0,0,0,0,0,0,0,0,0
1887,1887,0,0,0,0,0,0,0,0,0
1888,1888,0,0,0,0,0,0,0,0,0
1889,1889,0,0,0,0,0,0,0,0,0
1890,1890,0,0,0,0,0,0,0,0,0
1891,1891,0,0,0,0,0,0,0,0,0
1892,1892,0,0,0,0,0,0,0,0,0
1893,1893,0,0,0,0,0,0,0,0,0
1894,1894,0,0,0,0,0,0,0,0,0
1895,1895,0,0,0,0,0,0,0,0,0
1896,1896,0,0,0,0,0,0,0,0,0
1897,1897,0,0,0,0,0,0,0,0,0
1898,1898,0,0,0,0,0,0,0,0,0
1899,1899,0,0,0,0,0,0,0,0,0
1900,1900,0,0,0,0,0,0,0,0,0
1901,1901,0,0,0,0,0,0,0,0,0
1902,1902,0,0,0,0,0,0,0,0,0
1903,1903,0,0,0,0,0,0,0,0,0
1904,1904,0,0,0,0,0,0,0,0,0
1905,1905,0,0,0,0,0,0,0,0,0
1906,1906,0,0,0,0,0,0,0,0,0
1907,1907,0,0,0,0,0,0,0,0,0
1908,1908,0,0,0,0,0,0,0,0,0
1909,1909,0,0,0,0,0,0,0,0,0
1910,1910,0,0,0,0,0,0,0,0,0
1911,1911,0,0,0,0,0,0,0,0,0
1912,1912,0,0,0,0,0,0,0,0,0
1913,1913,0,0,0,0,0,0,0,0,0
1914,1914,0,0,0,0,0,0,0,0,0
